Country,Price,Size,Marketplace,Reference,Moy_prix_by_size,Address
Ben arous,236000.0,141.0,Tayara TN,2220be5b-447c-4654-99a3-baba44753db4,1673.758865248227,"Ben arous, Autres villes"
Ariana,293000.0,118.0,Jumia TN,L-TN-00127523,2483.0508474576272,"Résidence Les Oeillets, Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Sousse,89000.0,60.0,Jumia TN,L-TN-00142280,1483.3333333333333,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hergla, Hergla, Sousse"
Ariana,75000.0,50.0,Jumia TN,L-TN-00153673,1500.0,"prés du projet Raoued, Raoued, Raoued, Ariana"
Les Berges du Lac,560000.0,140.0,Jumia TN,L-TN-00144694,4000.0,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,115000.0,50.0,Jumia TN,L-TN-00170570,2300.0,"Ennasr 2, ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Sousse,260000.0,137.0,Jumia TN,L-TN-00150488,1897.8102189781023,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Sousse,420000.0,114.0,Jumia TN,L-TN-00103092,3684.2105263157896,"rue 14 janvier route touristique près hôtel vincci, El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,270000.0,104.0,Jumia TN,L-TN-00143648,2596.153846153846,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,130000.0,113.0,Jumia TN,L-TN-00148888,1150.4424778761063,"Raoued, Raoued, Ariana"
Ariana,250000.0,111.0,Jumia TN,L-TN-00155919,2252.252252252252,"La Soukra, La Soukra, Ariana"
Ariana,110000.0,100.0,Jumia TN,L-TN-00154231,1100.0,"ghazela, Ariana, Ariana, Ariana"
Nabeul,260000.0,125.0,Jumia TN,L-TN-00158253,2080.0,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,435000.0,136.0,Jumia TN,L-TN-00121805,3198.529411764706,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,255000.0,120.0,Jumia TN,L-TN-00154348,2125.0,"borj louzir, Ariana, Ariana, Ariana"
Nabeul,320000.0,120.0,Jumia TN,L-TN-00165128,2666.6666666666665,"Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,262661.0,167.0,Jumia TN,L-TN-00154274,1572.820359281437,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,183000.0,147.0,Jumia TN,L-TN-00149353,1244.8979591836735,"Cité ghazela, Ariana"
Ariana,198000.0,130.0,Jumia TN,L-TN-00172020,1523.076923076923,"Ariana, Ariana, Ariana"
Ariana,85680.0,51.0,Jumia TN,L-TN-00149557,1680.0,"Chotrana 2, La Soukra, Ariana"
Banlieue Nord,440000.0,126.0,Jumia TN,L-TN-00154110,3492.063492063492,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,257000.0,136.0,Jumia TN,L-TN-00154211,1889.7058823529412,"borj louzir, Ariana, Ariana, Ariana"
Banlieue Nord,225000.0,103.0,Jumia TN,L-TN-00158086,2184.4660194174758,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Banlieue Nord,700000.0,150.0,Jumia TN,L-TN-00126470,4666.666666666667,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Banlieue Nord,262661.0,167.0,Jumia TN,L-TN-00154346,1572.820359281437,"bhar lazrek, La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,113000.0,63.0,Tayara TN,0009bad4-3b43-4d30-8e84-ff5014621bbe,1793.6507936507937,"Sousse, Hammam Sousse"
Ariana,159000.0,70.0,Jumia TN,L-TN-00154311,2271.4285714285716,"Chotrana 1, La Soukra, Ariana"
Sousse,190000.0,116.0,Jumia TN,L-TN-00135007,1637.9310344827586,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Jaouhara, Sousse"
Nabeul,240000.0,100.0,Jumia TN,L-TN-00164656,2400.0,"AGENCE GHALLEB HAMMAMET, Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,977000.0,355.0,Jumia TN,L-TN-00105938,2752.112676056338,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Les Berges du Lac,690000.0,2.0,Jumia TN,L-TN-00067080,345000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,258000.0,136.0,Jumia TN,L-TN-00104846,1897.0588235294117,"Jardins d'el Menzah, Mnihla, Ariana"
Ariana,2500.0,228.0,Jumia TN,L-TN-00148306,10.964912280701755,"chotrana, Chotrana 1, Chotrana 1, Ariana"
Les Berges du Lac,280000.0,2.0,Jumia TN,L-TN-00131989,140000.0,"Les Berges du Lac, Les Berges Du Lac, Tunis et Banlieue Nord"
Nabeul,300000.0,120.0,Jumia TN,L-TN-00099279,2500.0,"Yasmine Hammamet, Hammamet, Nabeul"
Banlieue Nord,406000.0,170.0,Jumia TN,L-TN-00158078,2388.235294117647,"El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Sousse,700000.0,250.0,Jumia TN,L-TN-00113371,2800.0,"Khezama, Khezama, Sousse"
Nabeul,98000.0,80.0,Jumia TN,L-TN-00143402,1225.0,"Hammamet, Hammamet, Nabeul"
Ariana,260000.0,130.0,Jumia TN,L-TN-00113935,2000.0,"Cité Ennasr, Cité Ennasr, Ariana"
Sousse,165000.0,70.0,Tayara TN,2064941d-97ed-4596-af3b-54208e8b1fb7,2357.1428571428573,"Sousse, Sahloul"
Ben arous,185000.0,118.0,Jumia TN,L-TN-00124806,1567.7966101694915,"Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Banlieue Nord,190000.0,107.0,Jumia TN,L-TN-00131060,1775.7009345794393,"Avenu monji slim, Aouina, Aouina, Tunis et Banlieue Nord"
Ariana,600000.0,310.0,Jumia TN,L-TN-00153779,1935.483870967742,"Chotrana 2, Chotrana 1, Ariana"
Banlieue Nord,270000.0,147.0,Jumia TN,L-TN-00170574,1836.734693877551,"Ennasr 2, ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Sousse,152550.0,100.0,Jumia TN,L-TN-00150440,1525.5,"Hergla, Hergla, Sousse"
Ben arous,80000.0,80.0,Jumia TN,L-TN-00127076,1000.0,"Hammam Lif, Hammam Lif, Ben Arous - Tunis Sud"
Ariana,155000.0,90.0,Jumia TN,L-TN-00114681,1722.2222222222222,"El Menzah 7, El Menzah, Ariana"
Banlieue Nord,468000.0,234.0,Jumia TN,L-TN-00087993,2000.0,"El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Les Berges du Lac,650000.0,230.0,Jumia TN,L-TN-00120699,2826.086956521739,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,1600.0,2.0,Jumia TN,L-TN-00134364,800.0,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,250000.0,130.0,Jumia TN,L-TN-00155817,1923.076923076923,"Hammamet, Hammamet, Nabeul"
Ben arous,75000.0,82.0,Jumia TN,L-TN-00114706,914.6341463414634,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Ariana,317000.0,121.0,Jumia TN,L-TN-00129064,2619.8347107438017,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,420000.0,150.0,Jumia TN,L-TN-00146983,2800.0,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,222750.0,135.0,Jumia TN,L-TN-00139600,1650.0,"Rue Yasser arafet Résidence Wiem, Sahloul, Sousse"
Sousse,198000.0,124.0,Jumia TN,L-TN-00155377,1596.774193548387,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Ariana,183000.0,147.0,Jumia TN,L-TN-00151014,1244.8979591836735,"Nkhilette, Ariana, Ariana, Ariana"
Banlieue Nord,405000.0,153.0,Jumia TN,L-TN-00152615,2647.0588235294117,"Cité les Résidence du Parc, Les Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Les Berges du Lac,550000.0,2.0,Jumia TN,L-TN-00067764,275000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,280000.0,120.0,Jumia TN,L-TN-00173136,2333.3333333333335,"Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord"
Nabeul,200000.0,110.0,Jumia TN,L-TN-00165319,1818.1818181818182,"Beni Khiar, Beni Khiar, Nabeul"
Banlieue Nord,350000.0,130.0,Jumia TN,L-TN-00127070,2692.3076923076924,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,300000.0,90.0,Jumia TN,L-TN-00089142,3333.3333333333335,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,200000.0,110.0,Jumia TN,L-TN-00153631,1818.1818181818182,"Cité de la Plage, Hammam Sousse, Sousse"
Banlieue Nord,410000.0,200.0,Jumia TN,L-TN-00126531,2050.0,"ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Ariana,89000.0,53.0,Jumia TN,L-TN-00154152,1679.245283018868,"Ariana, Ariana, Ariana"
Sousse,210000.0,108.0,Jumia TN,L-TN-00166500,1944.4444444444443,"Rue victor hugo en face recette de finance B1, Sousse, Sousse, Sousse"
Nabeul,125000.0,120.0,Jumia TN,L-TN-00165389,1041.6666666666667,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,177000.0,90.0,Jumia TN,L-TN-00163539,1966.6666666666667,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Sfax,155.0,119.0,Tayara TN,eaded049-01c0-4291-873e-779590b5f724,1.3025210084033614,"Sfax, Sfax"
Ariana,196610.0,110.0,Jumia TN,L-TN-00153124,1787.3636363636363,"Chotrana, Ariana, Ariana, Ariana"
Ben arous,250000.0,158.0,Jumia TN,L-TN-00147191,1582.2784810126582,"Ezzahra, Ben Arous - Tunis Sud"
Sousse,190000.0,116.0,Jumia TN,L-TN-00166520,1637.9310344827586,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Sousse,280000.0,60.0,Jumia TN,L-TN-00115355,4666.666666666667,"Hergla, Hergla, Sousse"
Nabeul,220000.0,100.0,Jumia TN,L-TN-00120330,2200.0,"Hammamet Nord, Hammamet, Nabeul"
Nabeul,145000.0,58.0,Jumia TN,L-TN-00163767,2500.0,"Nabeul, Nabeul, Nabeul"
Sousse,950.0,160.0,Jumia TN,L-TN-00115412,5.9375,"khezama est, Khezama, Khezama, Sousse"
Sousse,380000.0,150.0,Jumia TN,L-TN-00105952,2533.3333333333335,"près hôtel Sousse palace, Sousse, Sousse, Sousse"
Nabeul,160000.0,67.0,Jumia TN,L-TN-00148895,2388.0597014925374,"AFH Mrezga, Cité El Wafa, Nabeul, Nabeul"
Banlieue Nord,350000.0,2.0,Jumia TN,L-TN-00067106,175000.0,"Jardins de Carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,341942.0,149.0,Jumia TN,L-TN-00152825,2294.912751677852,"Cité El Mrezga Sur la Route Mc 28 (En Face Clinique les Violettes), Hammamet Nord, Hammamet, Nabeul"
Sousse,260000.0,137.0,Jumia TN,L-TN-00150568,1897.8102189781023,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Sousse,250000.0,158.0,Jumia TN,L-TN-00112958,1582.2784810126582,"Sahloul, Sahloul, Sousse"
Nabeul,125000.0,65.0,Jumia TN,L-TN-00155292,1923.076923076923,"Hammamet, Hammamet, Nabeul"
Ben arous,155000.0,100.0,Jumia TN,L-TN-00148064,1550.0,"ammam Chat, Hammam Chatt, Ben Arous - Tunis Sud"
Sousse,244000.0,111.0,Jumia TN,L-TN-00161860,2198.198198198198,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Sousse,120000.0,75.0,Jumia TN,L-TN-00170211,1600.0,"Hergla, Hergla, Sousse"
Banlieue Nord,110000.0,57.0,Jumia TN,L-TN-00171163,1929.8245614035088,"Aouina, Aouina, Aouina, Tunis et Banlieue Nord"
Sfax,95.0,102.0,Tayara TN,f0ac5c59-65b3-4711-9053-243f6df5a304,0.9313725490196079,"Sfax, Sfax"
Sousse,195000.0,90.0,Jumia TN,L-TN-00161390,2166.6666666666665,"Chott Meriem, Akouda, Sousse"
Ariana,250000.0,104.0,Jumia TN,L-TN-00154880,2403.846153846154,"Nkhilette, Ariana, Ariana, Ariana"
Ariana,225400.0,130.0,Jumia TN,L-TN-00149647,1733.8461538461538,"Borj Louzir, La Soukra, Ariana"
Mahdia,225000.0,130.0,Jumia TN,L-TN-00171022,1730.7692307692307,"Mahdia, Mahdia, Mahdia, Mahdia"
Sousse,190000.0,47.0,Jumia TN,L-TN-00120443,4042.553191489362,"El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,282350.0,100.0,Jumia TN,L-TN-00136384,2823.5,"chotrana 1, La Soukra, Tunis et Banlieue Nord"
Ariana,299000.0,140.0,Jumia TN,L-TN-00171988,2135.714285714286,"La Soukra, La Soukra, Ariana"
Ariana,293000.0,144.0,Jumia TN,L-TN-00150511,2034.7222222222222,"Cité el Ghazela, Cité ghazela, Ariana"
Nabeul,185000.0,75.0,Jumia TN,L-TN-00145152,2466.6666666666665,"nabeul, nabeul Nabeul., Nabeul, Nabeul"
Banlieue Nord,450000.0,150.0,Jumia TN,L-TN-00162445,3000.0,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Tunis,55000.0,67.0,Tayara TN,c1941e48-ed18-415c-be6f-ead8ba209205,820.8955223880597,"Tunis, Autres villes"
Monastir,60.0,60.0,Tayara TN,6be5c990-c4cc-40a6-bb53-152f8be84f90,1.0,"Monastir, Autres villes"
Les Berges du Lac,950000.0,2.0,Jumia TN,L-TN-00106997,475000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,692000.0,236.0,Jumia TN,L-TN-00149807,2932.2033898305085,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Les Berges du Lac,215000.0,2.0,Jumia TN,L-TN-00106992,107500.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,330000.0,2.0,Jumia TN,L-TN-00133040,165000.0,"Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,185000.0,100.0,Jumia TN,L-TN-00159128,1850.0,"Hammam Sousse, Hammam Sousse, Sousse"
Ariana,328960.0,132.0,Jumia TN,L-TN-00132418,2492.121212121212,"Cité Ennasr, Cité Ennasr, Ariana"
Les Berges du Lac,780000.0,2.0,Jumia TN,L-TN-00134845,390000.0,"Les Berges du Lac, Les Berges Du Lac, Tunis et Banlieue Nord"
Nabeul,55000.0,40.0,Jumia TN,L-TN-00093871,1375.0,"Hammamet, Hammamet, Nabeul"
Ariana,89000.0,53.0,Jumia TN,L-TN-00154162,1679.245283018868,"Ariana, Ariana, Ariana"
Ariana,205000.0,105.0,Jumia TN,L-TN-00154244,1952.3809523809523,"cité elwahat l'aouina, La Soukra, Soukra, Ariana"
Sfax,90.0,120.0,Tayara TN,9251b187-59ef-4d5a-965a-df92a5b12408,0.75,"Sfax, Route Soukra"
Ben arous,160000.0,95.0,Jumia TN,L-TN-00134296,1684.2105263157894,"panorama, Ezzahra, Ben Arous - Tunis Sud"
Nabeul,170000.0,110.0,Jumia TN,L-TN-00144939,1545.4545454545455,"dar chaaben , Dar chaabane el fehri Nabeul., Dar Chaabane Elfehri, Dar Chaabane Elfehri, Nabeul"
Ariana,315000.0,175.0,Jumia TN,L-TN-00149142,1800.0,"a Enassr 2, Cité Ennasr, Ariana"
Nabeul,450000.0,180.0,Jumia TN,L-TN-00122011,2500.0,"Hammamet, Nabeul"
Nabeul,220000.0,100.0,Jumia TN,L-TN-00164726,2200.0,"AGENCE GHALLEB HAMMAMET, Hammamet Nord, Hammamet, Nabeul"
Sousse,240000.0,140.0,Jumia TN,L-TN-00137194,1714.2857142857142,"Tantana, Sousse"
Sousse,650.0,150.0,Jumia TN,L-TN-00142736,4.333333333333333,"Sahloul, Sousse Jaouhara, Sousse"
Sousse,180000.0,100.0,Jumia TN,L-TN-00135346,1800.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Corniche, Sousse Corniche, Sousse"
Banlieue Nord,170000.0,71.0,Jumia TN,L-TN-00126515,2394.3661971830984,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Sousse,160000.0,122.0,Jumia TN,L-TN-00161635,1311.4754098360656,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Riadh, Sousse, Sousse"
Ariana,87000.0,50.0,Jumia TN,L-TN-00153437,1740.0,"prés du projet Raoued, Raoued, Raoued, Ariana"
Nabeul,380000.0,107.0,Jumia TN,L-TN-00126493,3551.4018691588785,"Hammamet Sud, Hammamet, Nabeul"
Sousse,125000.0,50.0,Jumia TN,L-TN-00159086,2500.0,"Cité de la Plage, Hammam Sousse, Sousse"
Mahdia,550000.0,250.0,Jumia TN,L-TN-00171005,2200.0,"Mahdia, Mahdia, Mahdia, Mahdia"
Ariana,230000.0,120.0,Jumia TN,L-TN-00172949,1916.6666666666667,"La Soukra, La Soukra, Ariana"
Banlieue Nord,500000.0,236.0,Jumia TN,L-TN-00170927,2118.64406779661,"Les Collines, El Manar 1, El Manar 1, Tunis et Banlieue Nord"
Banlieue Nord,215000.0,102.0,Jumia TN,L-TN-00159868,2107.843137254902,"Aouina, Aouina, Tunis et Banlieue Nord"
Sousse,4000.0,111.0,Jumia TN,L-TN-00149700,36.03603603603604,"Hammam Sousse, El Kantaoui, Hammam Sousse, Sousse"
Nabeul,300000.0,65.0,Jumia TN,L-TN-00161501,4615.384615384615,"marina, Yasmine Hammamet, Hammamet, Nabeul"
Sousse,89000.0,60.0,Jumia TN,L-TN-00153530,1483.3333333333333,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hergla, Hergla, Sousse"
Banlieue Nord,360000.0,130.0,Jumia TN,L-TN-00170513,2769.230769230769,"Centre Urbain Nord, Centre Urbain Nord, Cité El Khadra, Tunis et Banlieue Nord"
Sousse,1700000.0,1000.0,Jumia TN,L-TN-00130114,1700.0,"Sahloul, Sahloul, Sousse"
Ariana,206000.0,118.0,Jumia TN,L-TN-00158693,1745.7627118644068,"la soukra, La Soukra, La Soukra, Ariana"
Ariana,110000.0,70.0,Tayara TN,47428d9e-2de5-4343-88a2-014fc0651c84,1571.4285714285713,"Ariana, Ariana"
Ben arous,162000.0,98.0,Jumia TN,L-TN-00115389,1653.061224489796,"El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Sousse,1200000.0,820.0,Jumia TN,L-TN-00122672,1463.4146341463415,"Hergla, Hergla, Sousse"
Ariana,550000.0,220.0,Tayara TN,dcbf4f70-2750-4b46-8773-b3681e5c1c50,2500.0,"Ariana, Chotrana"
Banlieue Nord,450000.0,146.0,Jumia TN,L-TN-00169491,3082.1917808219177,"Cité les palmerais, Aouina, Tunis et Banlieue Nord"
Sousse,72000.0,50.0,Jumia TN,L-TN-00140088,1440.0,"Sousse Corniche, Sousse Corniche, Sousse"
Les Berges du Lac,850000.0,240.0,Jumia TN,L-TN-00149881,3541.6666666666665,"Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Les Berges du Lac,470000.0,147.0,Jumia TN,L-TN-00141868,3197.278911564626,"Les Berges du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Les Berges du Lac,2500.0,2.0,Jumia TN,L-TN-00138826,1250.0,"Les Berges du Lac, Les Berges Du Lac, Tunis et Banlieue Nord"
Nabeul,580000.0,450.0,Jumia TN,L-TN-00101708,1288.888888888889,"Hammamet, Hammamet, Nabeul"
Bizerte,280000.0,135.0,Jumia TN,L-TN-00133028,2074.074074074074,"centre ville, Bizerte, Bizerte"
Ben arous,190000.0,113.0,Tayara TN,4f071899-3f44-4d45-a5c3-32d630003ea4,1681.41592920354,"Ben arous, El Mourouj"
Ariana,600000.0,230.0,Jumia TN,L-TN-00112118,2608.695652173913,"La Soukra, La Soukra, Ariana"
Ben arous,150000.0,101.0,Jumia TN,L-TN-00128343,1485.148514851485,"Borj Cedria, Borj Cédria, Ben Arous - Tunis Sud"
Ariana,99000.0,60.0,Jumia TN,L-TN-00152523,1650.0,"Ariana, Ariana, Ariana"
Ariana,350.0,150.0,Tayara TN,1a12f0a7-286b-469f-9173-db3ecc890300,2.3333333333333335,"Tunis, Menzah"
Banlieue Nord,465000.0,141.0,Jumia TN,L-TN-00111422,3297.872340425532,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,450000.0,140.0,Jumia TN,L-TN-00140085,3214.285714285714,"Yasmine Hammamet, Hammamet, Nabeul"
Sousse,322000.0,119.0,Jumia TN,L-TN-00140509,2705.8823529411766,"Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,129975.0,52.0,Jumia TN,L-TN-00147637,2499.519230769231,"Au Mont-plaisir, Montplaisir, Tunis Ville, Tunis et Banlieue Nord"
Banlieue Nord,180000.0,100.0,Jumia TN,L-TN-00102422,1800.0,"Rades, Rades, Tunis et Banlieue Nord"
Sfax,300.0,169.0,Tayara TN,ae6ee512-51f9-425d-b619-c77f1c640c67,1.7751479289940828,"Sfax, Autres villes"
Sousse,260000.0,137.0,Jumia TN,L-TN-00171437,1897.8102189781023,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Nabeul,158500.0,65.0,Jumia TN,L-TN-00163772,2438.4615384615386,"Nabeul, Nabeul, Nabeul"
Ben arous,155000.0,128.0,Jumia TN,L-TN-00126904,1210.9375,"Mornag, Mornag, Ben Arous - Tunis Sud"
Banlieue Nord,490000.0,2.0,Jumia TN,L-TN-00105794,245000.0,"Ain Zaghouan, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
,15.0,15.0,Tayara TN,ab2e665e-ec0d-4912-a43a-e7a881b70a50,1.0,"Kasserine, Autres villes"
Banlieue Nord,297000.0,91.0,Jumia TN,L-TN-00143562,3263.736263736264,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,380000.0,400.0,Jumia TN,L-TN-00167278,950.0,"Sidi Abdelhamid, Sousse"
Banlieue Nord,300000.0,99.0,Jumia TN,L-TN-00150539,3030.3030303030305,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,190000.0,144.0,Jumia TN,L-TN-00167289,1319.4444444444443,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Banlieue Nord,690000.0,210.0,Jumia TN,L-TN-00142352,3285.714285714286,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,222000.0,101.0,Jumia TN,L-TN-00153528,2198.019801980198,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Banlieue Nord,350000.0,140.0,Jumia TN,L-TN-00131940,2500.0,"Cité les Palmerais, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Ariana,257000.0,136.0,Jumia TN,L-TN-00153407,1889.7058823529412,"Ariana, Ariana, Ariana"
Les Berges du Lac,320000.0,95.0,Jumia TN,L-TN-00174531,3368.4210526315787,"lac 1, Les Berges Du Lac 1, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,660000.0,241.0,Jumia TN,L-TN-00170903,2738.589211618257,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,320000.0,149.0,Jumia TN,L-TN-00165346,2147.6510067114095,"Cité El Wafa, Nabeul, Nabeul"
Ariana,433000.0,166.0,Jumia TN,L-TN-00129074,2608.4337349397592,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,295000.0,148.0,Jumia TN,L-TN-00170572,1993.2432432432433,"Ennasr 2, ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Ariana,258230.0,149.0,Jumia TN,L-TN-00153353,1733.0872483221476,"Ariana, Ariana, Ariana"
Banlieue Nord,630000.0,214.0,Jumia TN,L-TN-00148684,2943.92523364486,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ben arous,220000.0,142.0,Jumia TN,L-TN-00128347,1549.2957746478874,"Borj Cedria, Borj Cédria, Ben Arous - Tunis Sud"
Banlieue Nord,205000.0,105.0,Jumia TN,L-TN-00155263,1952.3809523809523,"cité elwahat, Aouina, Tunis et Banlieue Nord"
Ariana,429300.0,159.0,Jumia TN,L-TN-00149769,2700.0,"La Soukra, La Soukra, Ariana"
Nabeul,115000.0,135.0,Jumia TN,L-TN-00149442,851.8518518518518,"beni ouail, Hammamet, Hammamet, Nabeul"
Nabeul,315573.0,143.0,Jumia TN,L-TN-00152811,2206.804195804196,"Cité El Mrezga Sur la Route Mc 28 (En Face Clinique les Violettes), Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,178000.0,105.0,Jumia TN,L-TN-00149332,1695.2380952380952,"Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord"
Banlieue Nord,330000.0,1500.0,Jumia TN,L-TN-00146604,220.0,"Aouina, Aouina, Tunis et Banlieue Nord"
Les Berges du Lac,1200000.0,2.0,Jumia TN,L-TN-00067151,600000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Banlieue Nord,270000.0,170.0,Jumia TN,L-TN-00163673,1588.235294117647,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Nabeul,205000.0,97.0,Jumia TN,L-TN-00167110,2113.40206185567,"Hammamet, Hammamet, Nabeul"
Ben arous,215000.0,100.0,Jumia TN,L-TN-00163493,2150.0,"Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Ariana,440000.0,162.0,Jumia TN,L-TN-00120790,2716.0493827160494,"la soukra, La Soukra, La Soukra, Ariana"
Nabeul,650000.0,160.0,Jumia TN,L-TN-00144970,4062.5,"Hammamet, hammamet Nabeul., Hammamet Nord, Hammamet, Nabeul"
Jendouba,77000000.0,82.0,Jumia TN,L-TN-00114634,939024.3902439025,"residence el basatiin ( immeuble café el basatin), Jendouba Ville, Jendouba Ville, Jendouba"
Sousse,360000.0,90.0,Jumia TN,L-TN-00155681,4000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., Chott Meriem, Akouda, Sousse"
Banlieue Nord,445000.0,177.0,Jumia TN,L-TN-00173433,2514.124293785311,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,570000.0,150.0,Jumia TN,L-TN-00126521,3800.0,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Banlieue Nord,245000.0,120.0,Jumia TN,L-TN-00149871,2041.6666666666667,"Tunis, Tunis, Tunis et Banlieue Nord"
Sousse,259000.0,130.0,Jumia TN,L-TN-00135543,1992.3076923076924,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Khezama, Khezama, Sousse"
Banlieue Nord,252250.0,101.0,Jumia TN,L-TN-00147638,2497.5247524752476,"Montplaisir, Montplaisir, Tunis et Banlieue Nord"
Les Berges du Lac,1350000.0,2.0,Jumia TN,L-TN-00107024,675000.0,"Les Berges du Lac, Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
