,Unnamed: 0,Extraction_date,Reference,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
192,417,2018-07-16T13:43:50,fff7ea8a-4cd2-43ec-a2c3-404a8f1d3ee8,Appartement,Appartement A Louer,"Mahdia, Autres villes",Appartements,m²,1.0,,0.0,Une belle appartement a diar el baher mahdia s+1 54419155 28570758,https://www.tayara.tn/listings/appartements-2/fff7ea8a-4cd2-43ec-a2c3-404a8f1d3ee8/appartement-a-louer-
196,425,2018-07-16T13:43:35,ff075232-233f-424e-9641-67057c2120d2,Appartement,Un Joli Appartement S+3 A Louer A Rades Foret,"Ben arous, Radès",Appartements,m²,4.0,,600.0,"appartement a louer a rades foret situé au 1ére étage dans une résidence gardé jour et nuit composé d'un grand salon , trois chambres a coucher , salle de bain , cuisine bien équipée , gaz de ville...trés bonne emplacement prés de toutes les commodités pour plus d'information contacter: 24234215 / 98346155",https://www.tayara.tn/listings/appartements-2/ff075232-233f-424e-9641-67057c2120d2/un-joli-appartement-s+3-a-louer-a-rades-foret-
199,429,2018-07-16T13:43:26,fef71d7a-d12f-4c85-bc30-e83cc3cff7ec,Appartement,Étage De Villa Spacieux À Sahloul,"Sousse, Sahloul",Appartements,m²,4.0,,650.0,"étage de villa bon standing à sahloul 1 sahloul 1 près l'hopital 160 m² à louer un étage de villa spacieux au 2éme étage d'une villa un S+4 situé dans un quartier calme et près de toutes commodités se compose de : *salon spacieux *4 chambres à coucher *cuisine aménagée *salle de bain + 2ème Toilettes indépendantes * terrasse très Spacieuse équipement : chauffage central gaz de ville loyer : 650dt/Mois Pour Vos Réservations et/ou plus d'informations, n'hésitez pas à nous Contacter",https://www.tayara.tn/listings/appartements-2/fef71d7a-d12f-4c85-bc30-e83cc3cff7ec/étage-de-villa-spacieux-à-sahloul-
201,432,2018-07-16T13:43:19,fef42912-565b-4615-8cd3-4c47dbf035c5,Appartement,S+1 À Louer Situé À El Menzah 9,"Tunis, Menzah",Appartements,m²,2.0,,740.0,S+1 à louer situé à El Menzah 9 à coté de centre MAKNI Prix mensuel: 750 dinars/mois quartier calme et bon voisinage,https://www.tayara.tn/listings/appartements-2/fef42912-565b-4615-8cd3-4c47dbf035c5/s+1-à-louer-situé-à-el-menzah-9
207,444,2018-07-16T13:42:54,feea052d-dc53-4e54-ad20-f19627caa376,Appartement,Appartement Amen L1962,"Nabeul, Hammamet Nord",Appartements,m²,2.0,,7200.0,"APPARTEMENT AMEN L1962 A louer pour les vacances chez l'agence TPS Immobilière Hammamet, un coquet appartement de type S+3 au 1er étage situé à Hammamet Nord zone Omar Khayem. L'appartement se compose d'un grand salon avec un balcon, une salle d'eau invités, une cuisine équipée avec séchoir, 3 chambres à coucher, une salle de bain. L?appartement est équipé de chauffage central et de climatiseurs. Nos agents sont à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. Veuillez contacter Mme SIRINE sur ces numéros : 52080909, 52631000",https://www.tayara.tn/listings/appartements-2/feea052d-dc53-4e54-ad20-f19627caa376/appartement-amen-l1962
209,447,2018-07-16T13:42:47,fee30e70-09ad-45b1-b789-91de99d8d8b1,Appartement,Apparemment A Louer Par Nuit,"Ariana, Autres villes",Appartements,m²,1.0,,70.0,"une belle apparemment a louer par nuit meublé avec place parking, terrasse et une cuisine bien équipée, climatiseur 58 617 167",https://www.tayara.tn/listings/appartements-2/fee30e70-09ad-45b1-b789-91de99d8d8b1/apparemment-a-louer-par-nuit
213,453,2018-07-16T13:42:39,ffd1a56a-a1ec-4034-a971-994d53bbd0ce,Appartement,Appartement A Louer S+1,"Sousse, Akouda",Appartements,m²,1.0,,1500.0,appartement a louer S+1 : dans folla 1500d par semaine,https://www.tayara.tn/listings/appartements-2/ffd1a56a-a1ec-4034-a971-994d53bbd0ce/appartement-a-louer-s+1
217,463,2018-07-16T13:42:18,ff539ae2-86db-4a13-8400-2de3dc340cbe,Appartement,Appartement À Louer,"La manouba, Autres villes",Appartements,m²,3.0,,400.0,s+2 manouba sprols,https://www.tayara.tn/listings/appartements-2/ff539ae2-86db-4a13-8400-2de3dc340cbe/appartement-à-louer
218,465,2018-07-16T13:42:13,ff4b7cef-ab72-4152-be83-979def35e5cc,Appartement,Appartement Meublé Courte Durée Lac 2,"Ariana, Chotrana",Appartements,m²,2.0,,120.0,En face de TUNISIA MALL LAC 2 Prix: 120 dt WIFI GRATUIT PLACE DE PARKING PRIVEE AU SOUS SOL Nous disposons aussi des S2 et S3 dans le même carré Tél : 25685761,https://www.tayara.tn/listings/appartements-2/ff4b7cef-ab72-4152-be83-979def35e5cc/appartement-meublé-courte-durée-lac-2
221,469,2018-07-16T13:42:07,fec050ee-d521-4217-9047-e47f723c1c76,Appartement,Étage De Villa Luxe Avec 2Parking Sous Sol,"Sousse, Sahloul",Appartements,m²,3.0,,800.0,a louer uniquement pour famille un luxieux étage de villa pour visites et plus d'informations contactez nous au 29 100 133 ( nous avons autres choix avec de différents prix et différentes zones ),https://www.tayara.tn/listings/appartements-2/fec050ee-d521-4217-9047-e47f723c1c76/étage-de-villa-luxe-avec-2parking-sous-sol
226,477,2018-07-16T13:41:51,feaa3b87-9e7c-43a5-a34b-b50422473b41???-??????-???????-98488022,Appartement,??? ?????? ??????? 98488022,"Ariana, Ariana Ville",Appartements,m²,1.0,,430.0,??? ????? s+1 ??? ??? ??????? ????? ???????,https://www.tayara.tn/listings/appartements-2/feaa3b87-9e7c-43a5-a34b-b50422473b41/???-??????-???????-98488022
228,480,2018-07-16T13:41:43,feaa2372-9115-4754-80d5-622e74baa927,Appartement,Location Vacances,"Jendouba, Tabarka",Appartements,m²,2.0,,0.0,"appartement bien bien meublé climatisé 100% propre ,place voiture sécurise ,pour couple ou 6 à 7 personnes 00216 99899740",https://www.tayara.tn/listings/appartements-2/feaa2372-9115-4754-80d5-622e74baa927/location-vacances-
239,503,2018-07-16T13:40:45,fe70729e-8a5a-4f7c-953b-5a292bc74d7e,Appartement,Appartement Mourouj 5,"Tunis, Autres villes",Appartements,m²,2.0,,300.0,"Agence immobilière zitounimmob met à votre disposition un appartement composé d'une chambre à coucher et salon,cuisine équipée,s.b,séchoir, Prix: 300dt Télé:54885176 Frais de visite 20dt et payement de 5% du prix annuel de location",https://www.tayara.tn/listings/appartements-2/fe70729e-8a5a-4f7c-953b-5a292bc74d7e/appartement-mourouj-5-
241,506,2018-07-16T13:40:38,fe60d1fd-a8e8-4d24-ae9b-cc53d55fa53b,Appartement,Appartement Manou L1219,"Nabeul, Hammamet",Appartements,m²,3.0,,4800.0,"APPARTEMENT MANOU L1219 A louer pour des courte durée chez l'agence TPS IMMOBILIERE Hammamet, un magnifique appartement de située a la zone miramar a 200m de la mer. Il est composé d?un salon, cuisine aménager bien équipée, salle de bain, 3 chambres à coucher. La propriété dispose de climatiseur et de chauffage central. Nos agents sont à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. Veuillez contacter Mme SIRINE sur ces numéros : 52080909, 52631000",https://www.tayara.tn/listings/appartements-2/fe60d1fd-a8e8-4d24-ae9b-cc53d55fa53b/appartement-manou-l1219
245,514,2018-07-16T13:40:24,fe1c4391-c102-4d74-8a4d-39664b83c01c,Appartement,Appart A Louer Pour Vos Vacances ( Seulement Pour Les Familles ),"Sousse, Sousse Médina",Appartements,m²,1.0,,100.0,Je met a vôtres disposition un appart pour vos vacances situer a chott Boujaafer vue a ne pas rater. ( Seulement POUR LES FAMILLES ) pour plus d'informations : 99 764 660,https://www.tayara.tn/listings/appartements-2/fe1c4391-c102-4d74-8a4d-39664b83c01c/appart-a-louer-pour-vos-vacances-(-seulement-pour-les-familles-)
251,524,2018-07-16T13:39:59,fdf40cba-be8e-47c0-abf5-0c0439067e94,Appartement,Un Beau Studio À Manar,"Tunis, Manar",Appartements,m²,-1.0,,550.0,"on vous offre un studio pour la location à manar , ce dernier est meublé avec un Style américain. Kitchenette équipée salle d?eau. N'hesitez pas de nous contactez par télephone : 93.937.763/29.561599 Nous sommes à votre service Visite du bien Par RDV",https://www.tayara.tn/listings/appartements-2/fdf40cba-be8e-47c0-abf5-0c0439067e94/un-beau-studio-à-manar
253,529,2018-07-16T13:39:48,fde9029d-1f7b-4a88-b294-c51f9b08bf07,Appartement,Appartement S2 Richement Meublé À Hammam Sousse,"Sousse, Hammam Sousse",Appartements,m²,2.0,,1200.0,Appartement haut standing à Hammam Sousse avec entrée indépendante et place voiture on trouve un salon et deux chambres richement meublée avec une salle de bain et une cuisine équipé et aménagé pour location à L'année 1200Tnd le mois contact info tel:73 278 108/Gsm: 98 763 241,https://www.tayara.tn/listings/appartements-2/fde9029d-1f7b-4a88-b294-c51f9b08bf07/appartement-s2-richement-meublé-à-hammam-sousse
255,532,2018-07-16T13:39:40,fde66ed9-31ad-4662-abe4-3e1f9d138152,Appartement,A Louer,"Sousse, Autres villes",Appartements,m²,3.0,,300.0,a louer appartement S+3 situe a cite sprols bouhsina au 4eme etage (pres de stade olypique sousse) tres bon voisinage tel 97 549 259,https://www.tayara.tn/listings/appartements-2/fde66ed9-31ad-4662-abe4-3e1f9d138152/a-louer
283,592,2018-07-16T13:37:07,fdcd6892-718d-4df9-b05f-97d16294d8f3,Appartement,S+2 Retapé À Neuf Au Menzah5,"Ariana, Autres villes",Appartements,m²,3.0,,750.0,"à louer un magnifique s+2 au menzah5 . il se situe au 5ème étage d'une résidence avec ascenseur. il s'ouvre sur un hall d'entrée abritant 3 pièces de même superficie dont l'une avec placard, une cuisine refaite à neuf avec séchoir , un lave main et une salle de douche. l'appartement est refait à neuf du sol au plafond. fenêtres aluminium avec stores électriques + chauffage central. convient pour jeune couple ou petite famille. loyer 750dt/ mois + 2 mois de cautionnement pour visiter appeler l'agence immobilière de toit en toit au 52608000 ou 99668670 frais de visite 10dt commission de l'agence 5% du loyer annuel",https://www.tayara.tn/listings/appartements-2/fdcd6892-718d-4df9-b05f-97d16294d8f3/s+2-retapé-à-neuf-au-menzah5
285,595,2018-07-16T13:37:01,fd98cd3e-6024-4ddd-b8e5-41ad17f7b4d9,Appartement,Apparemment S+2 A Borj Louzir Ariana,"Ariana, Borj Louzir",Appartements,m²,3.0,,500.0,Apparemment a borj louzir ariana num 98256216,https://www.tayara.tn/listings/appartements-2/fd98cd3e-6024-4ddd-b8e5-41ad17f7b4d9/apparemment-s+2-a-borj-louzir-ariana-
295,616,2018-07-16T13:36:07,fd82f0cf-7ed6-4a8a-bb31-4710878e7c8f,Appartement,Soukra Prés De Carrefour 2Pièces Meublé Climatisé 740Dt,"Ariana, La Soukra",Appartements,m²,2.0,,740.0,"Propriétaire direct loue grand 2 pièces meublé, climatisé chauffage central, fenêtres double vitrage, très claire, salon avec fauteuil, cuisine américaine, équipée, plaque de cuisson, frigo, rangements, salle de bain avec douchen lavabo, wc, chambre indépendante avec dressing grand lit 2 places. Libre de suite. 740 Dinars/mois TTC tel: 24524516 ou 26868847",https://www.tayara.tn/listings/appartements-2/fd82f0cf-7ed6-4a8a-bb31-4710878e7c8f/soukra-prés-de-carrefour-2pièces-meublé-climatisé-740dt
298,620,2018-07-16T13:36:01,fd7fd2c8-cf6c-46b3-a80b-897b63648c36,Appartement,S+4 Bureautique Aux Lac 1,"Tunis, Tunis",Appartements,m²,4.0,,1400.0,Réf: AL011 A louer un bureau S+4 dans un immeuble aux Lac1 prés Monoprix elle est composé : - un salon (Une grande réception). - 4 chambres a coucher. -cuisine avec séchoir - Une salle d'eau - Une salle de bain -Une place de parking au sous-sol Contacter notre agent en immobilière Moez 56308899,https://www.tayara.tn/listings/appartements-2/fd7fd2c8-cf6c-46b3-a80b-897b63648c36/s+4-bureautique-aux-lac-1
310,648,2018-07-16T13:34:57,fcb337a8-6c8d-4de5-9934-52591d0cec11,Appartement,Pour Vos Vacances Appartement S+1 Pied Dans L'Eau,"Nabeul, Hammamet",Appartements,m²,1.0,,300.0,"Un appartement S+1 pied dans l?eau à Hammamet zone corniche . cet appartement se compose d?un salon une chambre à coucher , une cuisine et une salle d?eau Pour plus d'informations veuillez nous contacter sur 93389077/93345681 / 72267108",https://www.tayara.tn/listings/appartements-2/fcb337a8-6c8d-4de5-9934-52591d0cec11/pour-vos-vacances-appartement-s+1-pied-dans-l'eau
313,651,2018-07-16T13:34:42,fcae6068-3b6b-4ff5-91f9-b651d81ef3d4,Appartement,Location Apprtement,"Sousse, Sousse",Appartements,m²,3.0,,1400.0,"Apprtement s+3, Asousse (Chatt Meriem) residence NADINE",https://www.tayara.tn/listings/appartements-2/fcae6068-3b6b-4ff5-91f9-b651d81ef3d4/location-apprtement
317,657,2018-07-16T13:34:28,fca26ca5-8c07-49a5-aba3-e216127bd09c,Appartement,Étage De Villa A Afh 2,"Nabeul, Hammamet Nord",Appartements,m²,3.0,,550.0,"Notre Immobilière Extra met a votre position cet étage de villa pour location annuelle.il a une superficie de 150 m2 et il se situe a AFh 2, (Hammamet nord).l?entrée loge un salon spacieux ouvert a un balcon + 3 chambres a coucher dont 2 par dressings + cuisine équipé avec placard et ouvert a un séchoir + salle de bain + salle d?eau. Chauffage central + abris de voiture sont disponible Prix : 550 dt (fixe)",https://www.tayara.tn/listings/appartements-2/fca26ca5-8c07-49a5-aba3-e216127bd09c/étage-de-villa-a-afh-2
322,667,2018-07-16T13:34:07,fc83e676-2360-48d4-98df-5b1dd83916e8,Appartement,Un S3 Haut Standing À Hammem Sousse 900,"Sousse, Hammam Sousse",Appartements,m²,3.0,,900.0,on vous propose un s3 haut standing rdc à louer pour location annuelle qui se situe à hammem sousse .. c est un rdc qui se compose de : * 3 chambres à coucher * cuisine bien équipée * salle de bain * salon spacieuse * place parking * place parking * jardin pour plus d'info contactez au 52808946,https://www.tayara.tn/listings/appartements-2/fc83e676-2360-48d4-98df-5b1dd83916e8/un-s3-haut-standing-à-hammem-sousse-900
329,680,2018-07-16T13:33:39,fc46c77b-c9dc-49c7-8146-e4ddc25e83f1,Appartement,Partage,"Ben arous, El Mourouj",Appartements,m²,3.0,,500.0,2 jeunes fille cherche 2 jeunes fille pour partager un appartement s+2 bien equipe . mourouj 1 residence abou kacem chebi 5min a station metro. prix:500d tel:96754789,https://www.tayara.tn/listings/appartements-2/fc46c77b-c9dc-49c7-8146-e4ddc25e83f1/partage
332,685,2018-07-16T13:33:31,fc3214a0-3ed1-40b2-90d9-10fd4fe07d5d,Appartement,Appartements À Mahdia Zone Touristique,"Mahdia, Mahdia",Appartements,m²,3.0,,60.0,Profiter d'une accommodation confortable et luxueuse dans la zone touristique de Mahdia . Réserver votre appartement dés maintenant et profiter des prix imbattable ! studio===>60 DT S+1 ===>80DT S+2 ===>100 DT S+3 ===>140DT Pour plus des détails : contact 97363967 / 55363967,https://www.tayara.tn/listings/appartements-2/fc3214a0-3ed1-40b2-90d9-10fd4fe07d5d/appartements-à-mahdia-zone-touristique-
334,689,2018-07-16T13:33:19,fc14530b-9b1a-4ae0-bedc-8f0292099fe6,Appartement,Année Scolaire,"Monastir, Monastir",Appartements,m²,4.0,,600.0,"à louer pour l'année scolaire (de septembre jusqu'à juin), en plein centre ville, un appartement meublé (s+3) tout équipé près de toutes commodités, à 5mn à pieds de la plage, du marché, des grandes surfaces, à 10mn de la faculté de médecine et de l'hôpital. prix 600dn/mois. pour toute information, veuillez contacter le 22975397.",https://www.tayara.tn/listings/appartements-2/fc14530b-9b1a-4ae0-bedc-8f0292099fe6/année-scolaire
338,698,2018-07-16T13:33:03,fbe4ecfb-6cba-49d5-9ae7-cdf95b728db2,Appartement,Appartement Route Lafrane,"Sfax, Route el Afrane",Appartements,m²,1.0,,0.0,Appartement 87m s+1 Route lafrane km 3 Devant clinique errachid Immeuble lafrane centre 2 4eme etage,https://www.tayara.tn/listings/appartements-2/fbe4ecfb-6cba-49d5-9ae7-cdf95b728db2/appartement-route-lafrane
340,701,2018-07-16T13:32:57,fbe1dc40-0981-4191-9ba0-71094481bf9d,Appartement,Appartements Chott Mariem Sousse **Vue Sur Mer**En Face Hotel Tergui,"Sousse, Kantaoui",Appartements,m²,2.0,,90.0,"Les appartements sont richement meublès et se caractèrisent par leurs emplacements stratègiques,situès à 150metres de la plage et à seulemet 6km du port EL KANTAOUI dans une quartier calme. chaque appartement est modulable jusqu'à 5/7 personnes et se compose: 1 chambre avec un lit 2 places 1 chambre avec 2 lits 1 place 1 salon 1 kitchenette 1 salle de bain 1 salle d'eau climatisation rèfrigèrateur congèlateur micro-ondes draps wifi parking commerces,cafès,arret de bus,sites touristiques,parcs et activitès de loisirs sont a proximitès. Chott Mariem se situe entre 2ports : a 9km vers le nord Hergla village typique perchè sur une falaise, port de peche a 6km vers le sud port EL KANTAOUI port de plaisance et station balnèaire,nombreux restaurant,,thalasso,aquapalace,croisières en bateau,train touristique.... pour une eventuelle demande d'information et rèservation veuillez nous contactez au : 98309666 /58734996 .",https://www.tayara.tn/listings/appartements-2/fbe1dc40-0981-4191-9ba0-71094481bf9d/appartements-chott-mariem-sousse-**vue-sur-mer**en-face-hotel-tergui
370,767,2018-07-16T13:29:59,fa1c0b00-fc03-4f43-afc2-cb73e9592962,Appartement,Beau Studio,"Ariana, Chotrana",Appartements,m²,1.0,,400.0,à louer un studio meublé une pièce avec une cuisine et salle d' eau plus douche dans un cartier très calme (entrée indépendante) possibilité d'entrée voiture,https://www.tayara.tn/listings/appartements-2/fa1c0b00-fc03-4f43-afc2-cb73e9592962/beau-studio
372,770,2018-07-16T13:29:50,fbe1dc40-0981-4191-9ba0-71094481bf9d,Appartement,Appartements Chott Mariem Sousse **Vue Sur Mer**En Face Hotel Tergui,"Sousse, Kantaoui",Appartements,m²,2.0,,90.0,"Les appartements sont richement meublès et se caractèrisent par leurs emplacements stratègiques,situès à 150metres de la plage et à seulemet 6km du port EL KANTAOUI dans une quartier calme. chaque appartement est modulable jusqu'à 5/7 personnes et se compose: 1 chambre avec un lit 2 places 1 chambre avec 2 lits 1 place 1 salon 1 kitchenette 1 salle de bain 1 salle d'eau climatisation rèfrigèrateur congèlateur micro-ondes draps wifi parking commerces,cafès,arret de bus,sites touristiques,parcs et activitès de loisirs sont a proximitès. Chott Mariem se situe entre 2ports : a 9km vers le nord Hergla village typique perchè sur une falaise, port de peche a 6km vers le sud port EL KANTAOUI port de plaisance et station balnèaire,nombreux restaurant,,thalasso,aquapalace,croisières en bateau,train touristique.... pour une eventuelle demande d'information et rèservation veuillez nous contactez au : 98309666 /58734996 .",https://www.tayara.tn/listings/appartements-2/fbe1dc40-0981-4191-9ba0-71094481bf9d/appartements-chott-mariem-sousse-**vue-sur-mer**en-face-hotel-tergui
374,773,2018-07-16T13:29:43,fbd2cc21-9b2e-43cb-acb4-825845cc5820,Appartement,Studio Hammamet Nord,"Nabeul, Autres villes",Appartements,m²,2.0,,1400.0,a louer studio avec jardin a la residence orangerais a sidi mahirsi 1400dt/semaine. telephone:58.540.163,https://www.tayara.tn/listings/appartements-2/fbd2cc21-9b2e-43cb-acb4-825845cc5820/studio-hammamet-nord
376,777,2018-07-16T13:29:39,fa032c4d-7024-480c-9eb1-cb758644987b,Appartement,Appartement A Louer S+2,"Sousse, Hammam Sousse",Appartements,m²,2.0,,200.0,appartement a louer s+2 : appartement dans Monte-Carlo hamam sousa a louer 200d par jour dans le mois de juille et 250d par jour dans le mois de aout,https://www.tayara.tn/listings/appartements-2/fa032c4d-7024-480c-9eb1-cb758644987b/appartement-a-louer-s+2
382,789,2018-07-16T13:29:13,f95d6630-aeae-42da-b9bd-9f92a542ea0c,Appartement,S+3,"La manouba, Manouba Ville",Appartements,m²,4.0,,600.0,"Votre agence immobilière dream house manouba vous propose un appartement spacieux, 4éme étage, à manouba, complex saida, prés de tt commodités( steg, télecom, magasin, lycée, station métro). composé de : salon + 3 chambres à coucher + cuisine équipée + sdb + séchoir loyer mensuel : 600 dt / mois n'hésitez pas de nous contactez: 20 dt frais de visite et 5% commission du logement annuelle tel :52344101 / 93021179 / 70605867 adresse : avenue l'uma manouba centre",https://www.tayara.tn/listings/appartements-2/f95d6630-aeae-42da-b9bd-9f92a542ea0c/s+3
384,792,2018-07-16T13:29:07,fb9c7c8a-d527-4675-802a-b9f25588d3de,Appartement,S+2 Disponible Le 1Er Juillet,"Tunis, La Marsa",Appartements,m²,2.0,,600.0,appartement S+2 avec cuisine et terrace spacieuse et chauffage central a Bhar Lazrag entre La Marsa et Ain Zaghouan tres pres de Carrefour.,https://www.tayara.tn/listings/appartements-2/fb9c7c8a-d527-4675-802a-b9f25588d3de/s+2-disponible-le-1er-juillet
385,793,2018-07-16T13:29:07,f94cac81-2e06-4e33-bf9d-c22bfda20107,Appartement,A Louer Un S+1,"Ariana, Ghazela",Appartements,m²,1.0,,500.0,a louer un appartement s+1 a cite el ghazella L'agence PRO IMMO est à votre disposition pour toutes autres informations. Veuillez nous contacter sur : 50075057,https://www.tayara.tn/listings/appartements-2/f94cac81-2e06-4e33-bf9d-c22bfda20107/a-louer-un-s+1
387,796,2018-07-16T13:29:02,f90c3239-e9bc-42f3-aacc-79e8f77e2d4d,Appartement,Appartement S+2 À Louer (Cité Essaha),"Ariana, Ariana Ville",Appartements,m²,2.0,,500.0,"Jolie appartement non meublé, composé de: - 2 chambre( une avec placard) - 1 salon bien aéré donnant sur un couloir - Une cuisine équipé de placard - Une jolie salle de bain -Et une grande terrasse donnant sur une très belle vue. Au 2ème étage d'une villa calme et près de tout commodité. A 2 min de carrefour express et de la route principale de Cité Essaha. Pour tout autre information ou visite appelez le 50 420 591 ou 23 267 065",https://www.tayara.tn/listings/appartements-2/f90c3239-e9bc-42f3-aacc-79e8f77e2d4d/appartement-s+2-à-louer-(cité-essaha)
388,797,2018-07-16T13:29:02,fb92bb62-3b6c-4b16-9235-7ca983c08308,Appartement,Foyer (Mabit) Privé Pour Les Filles,"Tunis, Cité El Khadra",Appartements,m²,1.0,,0.0,Foyer (Mabit) privé pour les filles mobilier cité kadra - rue luibray,https://www.tayara.tn/listings/appartements-2/fb92bb62-3b6c-4b16-9235-7ca983c08308/foyer-(mabit)-privé-pour-les-filles-
390,800,2018-07-16T13:28:57,fb47bfbd-8c2a-463a-9296-451ec9328dfd,Appartement,Appartement Meublé Spacieux Avec Vue Sur Mer À La Marsa Plage,"Tunis, La Marsa",Appartements,m²,4.0,,2500.0,"Appartement haut standing situé au 2ème dans un petit immeuble à Marsa plage (sans ascenseur). Place de parking extérieur (abri de voiture) Appartement spacieux composé d'un salon, 3 chambres à coucher et une pièce avec très grande terrasse vue sur mer, cuisine moderne bien équipée, salle de bain et salle d'eau. Loyer: 2800 dinars Caution: 2 mois de loyer Frais d'agence: 1 mois de loyer Contact : Tunisian Trust Services",https://www.tayara.tn/listings/appartements-2/fb47bfbd-8c2a-463a-9296-451ec9328dfd/appartement-meublé-spacieux-avec-vue-sur-mer-à-la-marsa-plage
400,820,2018-07-16T13:28:08,fb0f2fc8-4120-4b1d-9b05-fa8fb6ca0bbb,Appartement,Coquet Appart. S+2 Neuf Cote Monoprix Elwehat,"Tunis, L'aouina",Appartements,m²,3.0,,750.0,LOUE DANS UNE RESIDENCE NEUVE CALME COTE MONOPRIX ELWEHAT L'AOUINA UN APPART S+2 DE HAUT STANDING LUMINEUX ET DE BONNE ORIENTATION COMPOSE DE : -UN GRAND SALON SALLE A MANGER -UNE CUISINE BIEN EQUIPEE AVEC SECHOIR -UNE BELLE SALLE DE BAINS -UNE GRANDE CHAMBRE A COUCHER AVEC DRESSING -UNE CHAMBRE A COUCHER DONNANT SUR UN BALCON -UN DRESSING AU COULOIR -LOYER ; 750d frais de syndic compris -TEL/ 55235625,https://www.tayara.tn/listings/appartements-2/fb0f2fc8-4120-4b1d-9b05-fa8fb6ca0bbb/coquet-appart-s+2-neuf-cote-monoprix-elwehat
404,829,2018-07-16T13:27:47,fb02effa-6c07-429f-839d-b91383f80feb,Appartement,Un Appartement S+3 Très Haut Standing A Hammam Sousse,"Sousse, Hammam Sousse",Appartements,m²,3.0,,1200.0,"a louer à l'année à Hammam sousse au 5ème étage d'une résidence très sécurisé avec un caméra de surveillance et un ascenseur près de toutes commodités . un appartement neuf jamais habité spacieux et conviviale composé par : *Un grand salon spacieux avec un balcon *2 chambres à coucher *1 sweet parental composé par un grand balcon et dressing et salle d'eau *Cuisine bien équipé composé par un plaque, haut , four, et un séchoir *salle de bain *Salle d'eau Climatiseur dans chaque chambre avec un chauffage centrale et parking sous sol 2 mois de caution Pour plus d'information n?hésitez pas de nous contactez 51808843 et merci .",https://www.tayara.tn/listings/appartements-2/fb02effa-6c07-429f-839d-b91383f80feb/un-appartement-s+3-très-haut-standing-a-hammam-sousse-
409,839,2018-07-16T13:27:25,fae5bc9d-8211-498b-b29a-0b686c6d2810,Appartement,Location Appartement Bien Équipé En Bonne État À Boumhal Basatin,"Ben arous, Boumhel",Appartements,m²,2.0,,450.0,Location appartement bien équipé en bonne état à boumhel basatin,https://www.tayara.tn/listings/appartements-2/fae5bc9d-8211-498b-b29a-0b686c6d2810/location-appartement-bien-équipé-en-bonne-état-à-boumhal-basatin
412,844,2018-07-16T13:27:20,fae3dc10-a923-4407-b4d6-d9b248e436ce,Appartement,Appt S+3 Meublée Pour Courte Durée - Cité El Wahat,"Tunis, L'aouina",Appartements,m²,4.0,,120.0,"FB.158 A louer un appartement s+3 bien meublée dans une résidence bien gardée à proximité toutes les commodités. L?appartement est composée d?un salon et salle à manger avec un balcon , 3 chambres à coucher, cuisine bien équipée avec les éléments et un séchoir salle de bain plus salle d?eau. L?appartement est équipée d?un chauffage centrale et deux climatiseurs. Prix est négociable. Contacter notre conseiller en immobilier Sabrine au 50362627. Agence Immobilière ARI.",https://www.tayara.tn/listings/appartements-2/fae3dc10-a923-4407-b4d6-d9b248e436ce/appt-s+3-meublée-pour-courte-durée-cité-el-wahat
413,846,2018-07-16T13:27:15,f7c94caa-b53e-4d51-9119-131d0053e840,Appartement,Appartement Haute Standing Megrine Coteaux,"Ben arous, Mégrine",Appartements,m²,3.0,,880.0,"Agence immobilière zitounimmob met à votre disposition un appartement composé de 2 chambres à coucher et salon,cuisine équipée,s.b,séchoir,p.parking,gaz.v Prix:880dt Télé:54885176 Frais de visite 20dt et payement de 5% du prix annuel de location",https://www.tayara.tn/listings/appartements-2/f7c94caa-b53e-4d51-9119-131d0053e840/appartement-haute-standing-megrine-coteaux
414,847,2018-07-16T13:27:14,fad0d2fc-bac3-4d83-ada5-34cabcb05064,Appartement,A L Un Studio À 65 Dt 100 M À La Plage Oo,"Nabeul, Hammamet",Appartements,m²,1.0,,65.0,a louer un studio dans la zone touristique se compose d'un sallon et une kitchinette et un salle d'eau à 100 m à la palge pour plus d'information merci de nous contactert ;95041677 prix de location:65 dt,https://www.tayara.tn/listings/appartements-2/fad0d2fc-bac3-4d83-ada5-34cabcb05064/-a-l-un-studio-à-65-dt-100-m-à-la-plage-oo
420,859,2018-07-16T13:26:39,fa8f6f6e-3044-40f2-8095-e8ca186acd50,Appartement,Appartement S2 A Hammamet Nord,"Nabeul, Hammamet Nord",Appartements,m²,3.0,,4500.0,"A louer pour vacances un jolie appartement s+2 situé a hammamet nord zone touristique pres du palais présidentiel et des Hotels nozha beach et nahrrawess. Il est composé de deux chambres a coucher,un spacieux salon,une salle de bain,un cuisine équipée et un jolie jardin au rdc. L appart est climatisé et chauffé. Un parking privé est disponible. ... Tel :29528750",https://www.tayara.tn/listings/appartements-2/fa8f6f6e-3044-40f2-8095-e8ca186acd50/appartement-s2-a-hammamet-nord
