Extraction_date,Marketplace,Reference,Status,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
2018-09-03T12:41:48,Tunisie-annonce TN,2858197,A louer,Appartement,S2 jamais habité parking ss menzah 9 c,"Tunisie,Tunis,El Menzah,El Menzah 9",100,m²,2.0,,900.0,"cet appartement tout neuf fait partie d'une résidence de construction récente. il est situé au premier étage.    l'entrée donne sur hall qui dessert un salon tapissé de marbre blanc. la cuisine est aménagée et équipée d'une plaque chauffante, d'une hotte aspirante, et d'un four électrique et complétée par un séchoir exploitable.une salle d'eau pour les invités est à disposition.    la partie nuit, abrite deux chambres à coucher dont l'une avec son propre dressing. elles se partagent une salle de bain commune.    place de parking au sous sol, 3 climatiseurs en split système et chauffage central sont disponible.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2858197
2018-09-03T12:41:45,Tunisie-annonce TN,2860941,A louer,Appartement,S4 a ennasr2 cote slim school,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2",230,m²,4.0,,1100.0,"cet appartement est situé au deuxième et dernier étage d'une résidence gardée.     l'entrée donne sur un hall qui ouvre sur le salon tapissé en marbre blanc, celui-ci est lumineux grâce à son ouverture sur un balcon.     la cuisine est équipée , elle donne accès à un séchoir .   une salle d'eau pour les invités avec cabine de douche ainsi qu'une chambre à coucher complète cette partie jour.     la partie nuit loge trois chambres à coucher dont deux avec dressing. elles se partagent une salle de bain commune.     une place parking sous sol.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2860941
2018-09-03T12:41:43,Tunisie-annonce TN,2860849,A louer,Maison,Villa 2 niveaux jardin à notre dame mutuelle ville,"Tunisie,Tunis,El Menzah,Mutuelle Ville",400,m²,,,2000.0,"cette villa est située dans un quartier résidentiel et sécurisé à notre dame. elle est érigée sur deux niveaux communicants.    le rez-de-chaussée abrite un salon revêtu de marbre thala et offrant un accès sur le jardin par le biais des ses portes fenêtres en baies-vitrées. la cuisine est aménagée par des éléments de rangement et donne accès au jardin. une salle d’eau complète le compartiment jour.     a l'étage  loge un hall munie des espaces de rangement dessert trois chambres à coucher et une suite parentale avec sa propre salle de bain. les deux autres chambres se partagent une salle de bain.    a l'extérieur, un jardin, un local technique et un débarras.  climatisation en split système et chauffage central.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2860849
2018-09-03T12:41:39,Tunisie-annonce TN,2851283,A louer,Appartement,Bureau 151 m en s hall et 3 bureau au cun,"Tunisie,Tunis,Cite El Khadra,Zone urbaine nord",151,m²,4.0,,3500.0,ce bureau fait partie d'un immeuble administratif jouissant d'une bonne visibilité grâce à son emplacement. il est situé au premier étage.     l'entrée donne sur une salle d’accueil qui dessert un bureau de direction d’environ 20 m avec sa propre salle d’eau et dressing et deux autres bureaux séparés. une kitchenette et une salle d’eau complètent ce bureau..     ces multiples ouvertures lui assurent une bonne luminosité. chauffage et climatisation par split système sont disponibles.  deux places de parking sont disponibles au sous-sol.,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2851283
2018-09-03T12:41:34,Tunisie-annonce TN,2838037,A louer,Appartement,Centre ville tunis,"Tunisie,Tunis,Bab Bhar,Bab Bhar",60,m²,2.0,,900.0,"appartement haut standing entièrement meublé pour location longue durée uniquement  . situé au 1er étage dans une résidence calme et sécurisée à la rue de marseille.  composé d'un beau salon avec une double hauteur faux plafond, une chambre à coucher complète avec son dressing, une salle de bain et une cuisine totalement aménagée.  par ailleurs l'appartement est doté de climatisation,  chauffage central, wifi,  tv hd, machine à laver...",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2838037
2018-09-03T12:41:33,Tunisie-annonce TN,2843112,A louer,Appartement,Studio meublé pour filles,"Tunisie,Mahdia,Mahdia,Mahdia",20,m²,1.0,,220.0,"un studio meublé (plus wifi) au 3ème étage avec interphone situé dans un quartier calme (derrière café machemoum mahdia) à 2 min de carrefour market mahdia.   le studio composé d'une chambre avec placard, cuisine avec gaz de ville et salle d'eau.  nb: studio disponible pour filles seuleent  prix legerement négociable",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2843112
2018-09-03T12:41:31,Tunisie-annonce TN,2840154,A louer,Appartement,Appartement s2 au cv,"Tunisie,Tunis,Bab Bhar,Bab Bhar",120,m²,3.0,,750.0,a louer appartement 2p ssm sb cui.chau clim loyer 750d par mois contacter agence bouhouch au 98234531,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2840154
2018-09-03T12:41:30,Tunisie-annonce TN,2855617,A louer,Maison,A bir el bay,"Tunisie,Ben arous,Hammam Chatt,Bir El Bey",,m²,,,350.0,al a cite bir el bay etage de villa rez-chaussez se compose s+2 +sld +cuisine prix 350 dinar le moi contacte basset samsar visite payer tel 23385561   - 53561506,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2855617
2018-09-03T12:41:27,Tunisie-annonce TN,2861957,A louer,Appartement,Jardins de carthage grand s2 standing meubler neuf,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage",149,m²,2.0,,270.0,les jardins de carthage     un appartement neuf bien équipé agence  standing  service appart hotel sécurité dispose internet -service nettoyage -     2 chambre dont une suite 2 salle de bain grande cuisine grand salon salle a manger     residence tres securise r+4    position 2 eme etage    grand salon    salle a manger    grande cuisine equipe de tout le necessaire    chambre 1 lit 2 place    suite avec cabine de douche    salle de bain commune enfant    tout l appart est neuf bien agence de luxe    pour famille uniquement    prix d une nuit : 270 dinars minumum 3 nuits    prix de la semaine : 1700 dinars      voir nos offre s+1 a 150 dinars  la nuiter ou s+2  240  dinars nuits   ou 1950  dinars par mois    service drap serviette internet palce parking ss inclu    pour confirmation contactez mr chaker le point immobilier 29791660    contactez votre agence le point immobilier 29791660,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2861957
2018-09-03T12:41:25,Tunisie-annonce TN,2788855,A louer,Appartement,Beau rez de chaussée,"Tunisie,Ariana,Ariana Ville,El Menzah 7",120,m²,3.0,,900.0,"(900d) rez-de-chaussée de villa composé essentiellement de:   02 chambres à coucher  01 salon-salle à manger  01 cuisine équipé d'éléments de rangement, hotte, four et plaque  01 salle de douche  chauffage central  03 climatiseurs  grand jardin  71829455 - 29600916",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2788855
2018-09-03T12:41:08,Tunisie-annonce TN,2861959,A louer,Appartement,S2 les jardins de carthage standing avec parking,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage",128,m²,2.0,,240.0,un appartement aux jardin de carthage s+2 bien equipe meuble    surface : 128 m    position : 1er etage avec parking sous sol    bonne orientation    compose de salon + salle a manger + cuisine + 2 chambre a coucher avec dressing dont une dispose d'un balcon + salle de bain commune    l appartement est bien equiper agencer du neuf    location courte durée min 3 nuits prix 240 / nuits    prix de location d une semaine :1200 dinars    location pour longue duree 1 mois : 2250 dinars compris les charges    prix pour longue durée min 3 mois :1800 par mois sans les charges steg et sonede    pres de isc eit carrafour les barges du lac 2     equipe de salon salle a a manger cuisine equipe 2 chambre a coucher - machine a laver - tv frigo - 2 balcons  belle residence securise de tres haut standing    compose de    -2 chambre a coucher dont une dipose d'un balcons    - cuisine agence equipe    - salle de bain    - salle a manger    climatisation - marbre    appartement neuf  pour visite sur rdv contactez votre agence le point immobilier 29791660,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2861959
2018-09-03T12:41:03,Tunisie-annonce TN,2861960,A louer,Appartement,Apprt les jardin de carthage standing avec parking,"Tunisie,Tunis,Ain Zaghouan,Jardins de Carthage",128,m²,2.0,,240.0,un appartement aux jardin de carthage s+2 bien equipe meuble    surface : 128 m    position : 1er etage avec parking sous sol    bonne orientation    compose de salon + salle a manger + cuisine + 2 chambre a coucher avec dressing dont une dispose d'un balcon + salle de bain commune    l appartement est bien equiper agencer du neuf    location courte durée min 3 nuits prix 240 / nuits    prix de location d une semaine :1200 dinars    location pour longue duree 1 mois : 2250 dinars compris les charges    prix pour longue durée min 3 mois :1800 par mois sans les charges steg et sonede    pres de isc eit carrafour les barges du lac 2     equipe de salon salle a a manger cuisine equipe 2 chambre a coucher - machine a laver - tv frigo - 2 balcons  belle residence securise de tres haut standing    compose de    -2 chambre a coucher dont une dipose d'un balcons    - cuisine agence equipe    - salle de bain    - salle a manger    climatisation - marbre    appartement neuf  pour visite sur rdv contactez votre agence le point immobilier 29791660,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2861960
2018-09-03T12:41:03,Tunisie-annonce TN,2846693,A louer,Appartement,S plus 2 neuf jamais habité à soliman plage,"Tunisie,Nabeul,Soliman,Soliman",105,m²,3.0,,600.0,"a louer un coquet s+2, haut standing, dont la construction vient d'être achevée, sis au rez de chaussée d'une villa inachevée à soliman plage en face de l’hôtel solimar. il est doté d'un grand espace de 7m20/3m60 idéal pour un salon et une salle de séjour, d'un espace à part pour une salle à manger, de 2 grandes chambres bien aérées et lumineuses, d'une cuisine équipée, une salle de bain avec cabine de douche, toilette et lavabo avec meuble de rangement et boite à pharmacie. le futur locataire aura à sa disposition une place au garage. il est à noter que ce bien se trouve à 2 minutes de la plage et à quelques minutes du technopole de borj cedria.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2846693
2018-09-03T12:40:59,Tunisie-annonce TN,2738272,A louer,Appartement,S plus 3 meublé a el manzah 7 wb809,"Tunisie,Ariana,Ariana Ville,El Menzah 7",120,m²,4.0,,1400.0,a louer pour 1400 dt par mois a el manzah 7 un s plus 3 meublé (120m) au 2 eme etage avec ascenseur (wb809),http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2738272
2018-09-03T12:40:57,Tunisie-annonce TN,2855551,A louer,Appartement,Studio ben arous,"Tunisie,Ben arous,Nouvelle Medina,Nouvelle Medina",65,m²,2.0,,430.0,"a louer studio   un joli appartement de type s+1,avec ascenseur dans une residence de haut standing gardé , il se compose d'un grand salon , salle de eau ,chambre a couché  plus un séchoir. chauffage central",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2855551
2018-09-03T12:40:53,Tunisie-annonce TN,2811339,A louer,Appartement,Etage de villa neuf et lumineux,"Tunisie,Manouba,Mannouba,La Mannouba",85,m²,2.0,,570.0,étage de villa neuf et lumineux à louer pour des jeunes mariée  dans un cartier calme à mannouba cité el amal   comporte un salon avec balcon une cuisine avec séchoir une salle de bain et deux chambres à coucher     pour plus d’info contacter le 25278472 ou 22395549,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2811339
2018-09-03T12:40:46,Tunisie-annonce TN,2860741,A louer,Appartement,S2 meublé pour etudiants,"Tunisie,Sousse,Sousse Ville,Sousse",100,m²,2.0,,700.0,"propriétaire loue pour etudiant(e) à sousse khzema coté hotel meriem pour l'année scolaire un appartement s+2 bien meublé de standing chauffage central climatiseurs, ascenseur 700 dt / mois pour rdv nous contacter au 98670384 / 98240138",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2860741
2018-09-03T12:40:43,Tunisie-annonce TN,2848974,A louer,Appartement,S1 neuf meublé avec place de parking ss sol,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 1",100,m²,2.0,,1150.0,"cause départ à l'étranger jeunes mariés louent leur appartement neuf de standing meublé avec place de parking au sous sol,cuisine indépendante, équipée et avec balcon séchoir,coté nuit desservi par un couloir, vue dégagée panoramique et sans vis à vis,très ensoleillé, au 4eme et dernier étage,de 2 appart par palier et sans mitoyenneté , sécurisé, porte codée, interphone camera et tout le confort nécessaire dans un endroit très calme avec un excellent syndic   disponible le 1er octobre 2018",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2848974
2018-09-03T12:40:41,Tunisie-annonce TN,2402172,A louer,Appartement,Etage de villa meublé a el manzah 6 wb229,"Tunisie,Ariana,Ariana Ville,El Menzah 6",140,m²,4.0,,2000.0,a louer pour 2000dt à el manzah 6 un étage de villa meublé avec chauffage central et climatisation,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2402172
2018-09-03T12:40:37,Tunisie-annonce TN,2859384,A louer,Appartement,Très jolie app au rdc mourouj1,"Tunisie,Ben arous,El Mourouj,El Mourouj",100,m²,3.0,,530.0,l’agence immobilière maison+ met en location un très joli appartement avec place parking dans une belle residence au mourouj1  elle est composée comme suit:   -grand salon   -2 chambre a couché   -cuisine équipé avec séchoirs   -salle d'eaux avec cabine de douche   -halle avec placard   -chauffage centrale   - place parking   pour plus d’information contactez :   mobile: 23 658 277 / 23 658 227,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2859384
2018-09-03T12:40:34,Tunisie-annonce TN,2829704,A louer,Maison,Immeuble neuf de 12 bureaux ennasr,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2",570,m²,,,6500.0,"cet immeuble neuf se trouve en plein coeur de la zone d'activité d'ennasr coté hedi nouira. il est réparti sur quatre niveaux. le rez-de-chaussée dessert un open-espace, une cuisine et une salle d'eau. le premier niveau abrite quatre pièces les trois autres niveaux sont répartis de la même manière : chaque niveau dessert quatre bureaux. une cuisine et deux salles d'eau sont à la disposition. le chauffage central est disponible. trois places de parking sont disponibles.   loyer: 6500 dinars net d'impot et taxes",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2829704
2018-09-03T12:40:32,Tunisie-annonce TN,2827140,A louer,Appartement,Grand appart front du lac,"Tunisie,Tunis,La Marsa,Berge Du Lac",280,m²,4.0,,4000.0,"mettons a la location au lac 1 dans une petite résidence au première position e la corniche, un appartement de haut standing qui se compose comme suit d'un grand salon avec des bi-vitrée offrant une vue imprenable sur lac,une suite parentale vue sur lac,  deux chambres a coucher, une salle de bain commune, une cuisine équipé, et une salle d'eau invités.  une place de parking au sous s-sol  vide: 4000dt/mois  meublé :4500dt/mois  pour plus de détails merci de nous contactez au  54 807 407 ou  23 371 342",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2827140
2018-09-03T12:40:28,Tunisie-annonce TN,2747474,A louer,Appartement,S2 joliment meublé,"Tunisie,Tunis,La Marsa,Berge Du Lac",110,m²,3.0,,1700.0,"mettons a la location au lac1 dans une petite  résidence a proximité de toute commodités , un appartement richement meublé qui se compose d'un salon donnant sur un petit balcon, deux chambres a coucher une salle de bain, une cuisiné équipé.  chauffage centrale et climatisation split  une place de parking au sous-sol  pour visité merci de contactez notre agence au 23 371 342 ou 54 807 407",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2747474
2018-09-03T12:40:23,Tunisie-annonce TN,2833241,A louer,Appartement,Appartement s plus 2 de haut standing à ben arous,"Tunisie,Ben arous,Ben Arous,Ben Arous",107,m²,3.0,,650.0,"a louer un appartement de haut standing au 2-ème étage en face maison mazda avec deux ascenseurs un grand salon + deux chambres à coucher cuisine et salle de bain avec gaz de ville, chauffe-eau, chauffage central et climatiseur; deux balcons et dressing au couloir bien sécurisé avec caméra et gardiens en permanence une place au parking avec abri de voiture; proche de toutes commodités de transport, école ou autre. l'appartement est bien orienté et ensoleillé. loyer 650 dt/mois (y compris les frais syndic et autres) avec 2 mensualités de cautionnement agents intermédiaires s'abstenir.   tel:98829881 visite sur 'rendez-vous'.",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2833241
2018-09-03T12:40:19,Tunisie-annonce TN,2847836,A louer,Appartement,Appartement mourouj 3,"Tunisie,Ben arous,El Mourouj,El Mourouj",95,m²,3.0,,400.0,appartement au premier étage situé au lotissement riadh el mourjou mourjou 3 (partie calme et proche de toute commodité en face du marché du gros a 150 du faculté du busines  appartement se compose de salon + 2 chambres a coucher + salle d’eau + cuisine équipé placard gaze de ville et chauffe-eau,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2847836
2018-09-03T12:40:16,Tunisie-annonce TN,2848776,A louer,Appartement,Studio 1 pièce,"Tunisie,Tunis,Le Bardo,Le Bardo",50,m²,1.0,,380.0,business immobilière propose à louer un studio au bardo tt près de station de métro 20 mars . composer de : 1 pièce +kitchenette avec terrasse +sale d'eau avec douche. entrée commune.  idéal pour 2 fille.  prix 380d +1 mois de caution  commission d'agence 5 % du montant annuel.  pour autre info et visite contacter nous 98532100 ou 23532100,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2848776
2018-09-03T12:40:13,Tunisie-annonce TN,2846214,A louer,Appartement,Jbel khawi marsa,"Tunisie,Tunis,La Marsa,Cite Afh",85,m²,3.0,,650.0,a louer app s+2;haut standing sd bains et spacieuse 1 er etage,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2846214
2018-09-03T12:40:11,Tunisie-annonce TN,2825738,A louer,Maison,Etage de villa mourouj1,"Tunisie,Ben arous,El Mourouj,El Mourouj",140,m²,,,600.0,a louer a elmourouj1 dans un cartier tres calme etage de villa spacieux de trois chambres salon salle a manger salle de bain et cuisine.pour plus d.information ou visite veuiller nous appeler au 52138867 ou 9889503 agence essour,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2825738
2018-09-03T12:40:08,Tunisie-annonce TN,896412,A louer,Appartement,Ennasr2 al app s plus2 meublé lux av hedi nouira,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2",130,m²,3.0,,100.0,ennasr2 al app s+2meublé lux super haut standing  grande salon  2chambre a coucher  salle de bain  cuisine équiper climatiseur   chauffage centrale  tv plazma  ext..... residence  tres  calme et propre prix 2500d  par mois  100d par jour  seulement  pour famille  svp  tel 25666888,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=896412
2018-09-03T12:40:05,Tunisie-annonce TN,1069449,A louer,Appartement,Ennasr  app  meublé lux avec  jardin,"Tunisie,Ariana,Ariana Ville,Cite Ennasr 2",200,m²,3.0,,120.0,al a ennasr  app meublé lux  au  rdc   residence  gardée  coté agil  salon+salle a manger+3 chambre a couche +salle d eau +salle de bain +grande  cuisine  équipeé  avec sechoiire +terrase+ jardin  +clim  centrale  +chauffage  centrale + place  parking  au  sous  sol  + meuble  lux  et  toute  neuf  ext........... prix 150 d par  jour  ou 3000 d par. mois seulement  pour  les  familles  svp  tel  25666888,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=1069449
2018-09-03T12:39:55,Tunisie-annonce TN,2856003,A louer,Appartement,Chambre indiv pour octobre,"Tunisie,Tunis,Le Bardo,Le Bardo",80,m²,4.0,,138.0,nous sommes à la recherche d'une fille sérieuse et propre pour partager un étage de villa situé au bardo derrière  de boulangerie ranim prés de collège karatchi à partir du 5 octobre. pour plus d'information contacter 52178159.,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2856003
2018-09-03T12:39:50,Tunisie-annonce TN,2822505,A louer,Maison,Dar sayéfi à plage kélibia,"Tunisie,Nabeul,Kelibia,Kelibia",200,m²,,,500.0,maison bien équipé à la plage ou au centre ville    si tu es intéressé il y a plusieurs offres    selon le jour et leurs nombres    s+1    s+2    s+3    climatisé    bien venue à kélibia la 4 éme plage mondiale,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2822505
2018-09-03T12:39:42,Tunisie-annonce TN,2862001,A louer,Appartement,Un appartement s plus 2 à el mourouj 5,"Tunisie,Ben arous,El Mourouj,El Mourouj",85,m²,3.0,,500.0,"a louer un appartement s+2 à el mourouj 5 résidence raja au 2éme etage sur la route principal avenue martyrs composer d’une salon, 2 chambres, cuisine avec petit balcon, salle de bain, ascenseur et avec place de parking et garder  prix 500 y compris syndic  contacter : 97934294",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2862001
2018-09-03T12:39:36,Tunisie-annonce TN,2826087,A louer,Appartement,Lux s2mblé jardin laouina près lac2,"Tunisie,Tunis,La Marsa,El Aouina",100,m²,2.0,,1250.0,"a louer  un appt s+2 très ht standing bien meublé très  propre jamais loué se compose d'un salon et deux chambres de nuit finement meublés avec un choffage central et trois climatiseurs installés , une cuisine équipée et une salle de bain, dans une residence bien sécurisée, gardée jours et nuits,près de toutes les commodités cafés luxe magasins banques et près du lac et grande surface carrefour gsm du propriétaire 0021694569200",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2826087
2018-09-03T12:39:35,Tunisie-annonce TN,2264414,A louer,Appartement,Appart luxueux vue mer et jard avec parking,"Tunisie,Sousse,Hammam Sousse,Hammam Sousse",118,m²,5.0,,1200.0,"a l appart s+2 très haute standing, avec parking sous sol, meublé à hammam sousse, vue de mer et jardin, 50 m de la plage, 5 min de marsa kantaoui avec 2 clim, chauf centrale, revêtement en marbre importé et grès,menuiserie ext en alum avec volet roulant électrique,men interieure en bois 1er choix,porte ext en bois noble, cache rideaux et staff décorés, accés codé, ascenseur de grand luxe, cuisine aménagée, equip sanit de 1er choix, ant parab num individ, vidéophone, syst d'alarme (en option), salon, ch à c parents, ch enfants 2 lits, meuble tt neuf, chauffe bain électrique, gaz de ville, 3 balcons, tel sam 32’ led, màl lg automatique, refrig, micro onde samsung   situé dans une zone propre, calme, proche de tout commodité, derière hotel cleopatre, près monoprix.  prix de location 1 300 dt par mois   min pèriode de location : 9 mois  1000 dt / semaine durant: juin, juillet et aout de lundi au samedi  a cont: 53 408 220",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2264414
2018-09-03T12:39:33,Tunisie-annonce TN,2840472,A louer,Appartement,Appt près des fac dentaire pharmacie et médécine,"Tunisie,Monastir,Monastir,Monastir",90,m²,2.0,,620.0,s + 2 cc  meublé  cuisine bien équipée  chauffage central  climatiseur dans chaque pièce  ascenseur  gardien jour et nuit  commerce approximité  loyer 620 dt syndic compris  un mois de cautionnement,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2840472
2018-09-03T12:39:27,Tunisie-annonce TN,2854853,A louer,Appartement,Un coquet s plus 1 jamais habité,"Tunisie,Tunis,Ain Zaghouan,Ain Zaghouan",65,m²,1.0,,5900.0,"a louer a ain zaghouan, prés de toutes les commodités, seulement 5 min de carrefour la marsa et cote a cote de carrefour express de ain zaghouan et clinique soukra.     un joli appartement de type s+1, jamais habité avec ascenseur dans une résidence nouvellement construite (2018) de haut standing gardé 24/24 controlé par des cameras de surveillances et des codes d’accès au entrées de l'immeuble .. superficie de l'appartement 65 m2   il se compose d'un grand salon , salle de eau , une chambre à couchée et une cuisine agencées avec (four enc . plaque et hotte ..) plus un séchoir.   il est équipée par un climatiseur et chauffage central dans toutes les pièces.     prix demandé : 760 dt /mois y compris le syndic     pour plus d’information veuillez contacter   tel 98 428 026 ( de pref..une perssone  ..?)",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2854853
2018-09-03T12:39:19,Tunisie-annonce TN,2837701,A louer,Appartement,1etage d une villa,"Tunisie,Ariana,La Soukra,Borj Louzir",90,m²,3.0,,610.0,alouer etage de  chambres + g salon  salle de bain + g cuisine + g holl + g terasse a de pas cherguia 2 pour longue duree sera libre le 1 septembre (pour une perssone max 2 ) merci d avance..,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2837701
2018-09-03T12:39:14,Tunisie-annonce TN,2802553,A louer,Maison,Park a soukra,"Tunisie,Ariana,La Soukra,La Soukra",9062,m²,,,11000.0,casa vostra l'agence immobilière à ennasr 2 vous propose:   la location d'un park de bel emplacement a soukra  capacité 500 voiture   y compris  un atelier et un bureau   sup: 9062m²   loyer:11.000ttc  pour plus d'information veuillez contacter 53744444/25333312 agence casa vostra derrière bank ezzitouna ennasr .,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2802553
2018-09-03T12:39:08,Tunisie-annonce TN,2753783,A louer,Maison,Boutique au lac victoria,"Tunisie,Tunis,La Marsa,Berge Du Lac",52,m²,,,2200.0,"a louer bureau  sur l’avenue victoria les  berges du  lac 1, 52m² (13m² rdc + 39m² en haut) loyer 2200 dt",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2753783
2018-09-03T12:39:07,Tunisie-annonce TN,1893764,A louer,Appartement,Etage  villa    nouvelle  ariana,"Tunisie,Ariana,Ariana Ville,Ariana",100,m²,4.0,,700.0,a    louer    etage  villa   nouvelle  ariana      près  lycée    technique           se  composant   de     2   chambres   a   coucher     salon     avec   grande  terrasse     cuisine   chauffage  centrale                                     libre   de  suite                  visite  tous  les  jours  sur  rdv,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=1893764
2018-09-03T12:38:55,Tunisie-annonce TN,2428013,A louer,Appartement,Un bel appartement meublé de haut standing,"Tunisie,Tunis,El Menzah,El Menzah 9",200,m²,4.0,,1260.0,"a deux pas du centre ville, des transports et de tous les commerces. au 3ème étage avec 2 ascenseurs d’un immeuble de haut standing avec gardiens, un bel appartement traversant de 200m², loué meublé, offrant : une entrée avec dressing, un vaste séjour lumineux, une grande cuisine séparée équipée, une salle de bains, deux wc séparé, trois belles chambres au calme et sans vis-à-vis, sur jardinet de la copropriété. appartement en très bon état. loyer :   pour 1 an de loyer 2850dt/mois pour plus de détails +21698370026",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2428013
2018-09-03T12:38:54,Tunisie-annonce TN,2853579,A louer,Maison,Maison trois pièces,"Tunisie,Tataouine,Ghomrassen,Cite Des Oasis",100,m²,,,300.0,a louer pour couple une maison route charchara ghomrassen (près du radar ksar el rossfa et du lycée)   2 chambres + salon + cuisine + salle de bain + 2 terrasses.  cité oasis,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2853579
2018-09-03T12:38:52,Tunisie-annonce TN,1893566,A louer,Appartement,Etage  villa   menzah 6,"Tunisie,Ariana,Ariana Ville,El Menzah 6",150,m²,5.0,,1200.0,a    louer     etage   villa    menzah 6      dans  coin  calme   pas  loin  du  lycée    et   collège     entrée   independante       se  composant  de  quatre   chambres a coucher.  grand salon.  cuisine  équipée   une  salle  de bain   une  salle  d 'eau.    chauffage  cent    climatiseurs    balcon   +   grande terrasse         entree  pour  deux   voitures      .  libre   début  septembre   2018         visite sur rdv   tous  les  jours,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=1893566
2018-09-03T12:38:47,Tunisie-annonce TN,2295751,A louer,Appartement,Un appartement meublé de haut standing a hergla,"Tunisie,Sousse,Hergla,Hergla",125,m²,2.0,,450.0,"a louer un très joli appartement de très haut standing a hergla ,tout neuf avec gaz de ville ,d'une superficie de 125 m² ( centre ville hergla ), richement meublé,  wifi,composer de 2 chambres , un salon climatisé, salle a manger ,tv lcd 42 p , salle de bain , une cuisine équipé .    * loyer annuel     :  450 dt / mois   * loyer vacance   :    90 dt / jours      merci de me contacter par tél. au 00216 98685055",http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2295751
2018-09-03T12:38:46,Tunisie-annonce TN,2861943,A louer,Appartement,Societe ou habitation,"Tunisie,Ben arous,Rades,Cite Rades 2",150,m²,4.0,,800.0,etage de villa 2eme tres spatieux s+3+ cuisine+ salle de bain+ 2 balcon  equipé gas de ville +interphone convient pour societé usage bureautique  ou habitation   emplacement très confortable  pas loin du port de rades et la zone industrielle et la zone pétrolière  loyer 800 dt  tel 98326904 pour rdv et renseignement,http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=2861943
