,Unnamed: 0,Extraction_date,Reference,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
1501,3027,2018-07-16T11:20:20,c8c291e6-4862-42cb-99fa-12597fa9043a,Appartement,Appartement En Face Hotel Royal Hammamet Sud 27484791,"Nabeul, Hammamet",Appartements,m²,2.0,,330000.0,"Avec #Casa #imed vous avez la chance d?avoir un appartement en 1er étage dans une résidence bien sécurisé avec piscine à Hammamet Sud Notre Appartement se caractérise par un emplacement d'exception Dans un quartier résidentiel entourée de toutes les commodités et les loisirs nécessaire (à 400 m de la plage). ????? IL se compose d?un salon, deux chambres à coucher, salle d?eau, cuisine bien équipée et balcon avec vue sur mer Superficie : Prix : 330.000dt Pour tous autres renseignements contactez-nous : 27484791 Visite de bien gratuite et disponible 7/7 Réf : AH006",https://www.tayara.tn/listings/appartements-2/c8c291e6-4862-42cb-99fa-12597fa9043a/appartement-en-face-hotel-royal-hammamet-sud-27484791
1502,3028,2018-07-16T11:20:14,c8b52370-2163-4e33-8cef-9602a0fe49ef,Appartement,Appt S+3 Spacieux Nasr 1,"Ariana, Ennasr",Appartements,m²,3.0,,250000.0,"a vendre un grand appartement s+3 au 5ème étage avec ascenseur, belle conception spacieux, muni d'un chauffage central et des climatiseurs, les chambres avec placards, stores en bois, places parking à l'intérieur d'une belle résidence calme et bien gardée, dans un quartier sécurisé, proche de toute commodité. il est composé de : un hall. un adorable salon salle à manger spacieux avec un grand balcon vue panoramique. une belle salle d'eau. une adorable cuisine bien équipée ouverte à un grand séchoir. dans la partie nuit il y a 2 chambres spacieuses avec placards et climatiseurs, une autre chambre à coucher et une salle de bain commune. prix : 250 000 dt + commission AG. droit de visite 10 dt. pour + d'infos veuillez contacter le 29 200 004.",https://www.tayara.tn/listings/appartements-2/c8b52370-2163-4e33-8cef-9602a0fe49ef/appt-s+3-spacieux-nasr-1
1503,3032,2018-07-16T11:20:01,c920a454-7d50-4b5e-aa87-b000fa9e46c9,Appartement,À Vendre Quatre Appartements,"Nabeul, Kélibia",Appartements,m²,3.0,,600000.0,"Agence immobilière CASA RAYEN vous propose pour leurs chers clients quatre appartements, dans une zone calme et prés de toutes commodités, trois inachevées et un appartement fini situé à Hamem Ghzez ? Superficie : 238 m² ? ouvre sur deux façades l?appartement fini est bien se composé d'un salon, une cuisine, deux chambre à coucher et une véranda Prix : 600 milles contacter 23 012 556 _23 012 582 visiter notre page Facebook : CASA RAYEN Email:casarayenimmobiliere@gmail.com",https://www.tayara.tn/listings/appartements-2/c920a454-7d50-4b5e-aa87-b000fa9e46c9/à-vendre-quatre-appartements
1504,3034,2018-07-16T11:19:48,c859c2c8-552e-428c-a13d-cd44ddcce059,Appartement,Appt Tres Propre Place Barcelone 52577598,"Tunis, Centre Ville - Lafayette",Appartements,m²,2.0,,155000.0,l'agence anas immobilier vous propose a vendre a la place barcelone au 2eme etage d'un immeuble un super appartement compose de salon chambre salle a manger salle d'eau et kitchinette prix 155000d tel 52577598,https://www.tayara.tn/listings/appartements-2/c859c2c8-552e-428c-a13d-cd44ddcce059/appt-tres-propre-place-barcelone-52577598
1505,3036,2018-07-16T11:19:33,c8f78880-760f-4a15-9754-e77d99e46df9,Appartement,Appartement Près De Campus Manar!!,"Tunis, Manar",Appartements,m²,1.0,,159000.0,"#Casa Imed# vous propose un appartement situé à El Manar prés centre Elissa ,et en face Campus EL Manar . Zone très demandée pour un investissement Il est près de toutes commodités nécessaires Superficie :70 m² Prix :159 mille au lieu 165 mille dinars N'hésitez pas de contacter votre conseillère en immobilier Sana 29329037 Visite du Bien par RDV L'agence est ouverte Samedi et Dimanche",https://www.tayara.tn/listings/appartements-2/c8f78880-760f-4a15-9754-e77d99e46df9/appartement-près-de-campus-manar-
1506,3040,2018-07-16T11:18:59,c7e54502-2514-4da6-a147-466d96ce849e,Appartement,A Vendre Appartement Au Centre Ville De Hammamet,"Nabeul, Hammamet",Appartements,m²,1.0,,100000.0,un appartement au centre ville de hammamet se compose d'un sallon et chambre et cuisine et sal d'eau superficier 56m² prix:100MD Pour plus d?information merci de nous contacter :95041677,https://www.tayara.tn/listings/appartements-2/c7e54502-2514-4da6-a147-466d96ce849e/a-vendre-appartement-au-centre-ville-de-hammamet
1507,3042,2018-07-16T11:18:48,c7d1368c-dc8f-4a40-a185-24238e640fc8,Appartement,Av Un Appartement Proche Corniche,"Nabeul, Hammamet",Appartements,m²,2.0,,175000.0,"AV un appartement au deuxième étage dans une immeuble récemment construite en plein hammamet proche de toutes les commodités et de la mer surtout. il se compose d'un salon, deux chambres à coucher, une cuisine équipée et une salle de bain. superficie : 78 m² prix : 175 MD contactez :94998227",https://www.tayara.tn/listings/appartements-2/c7d1368c-dc8f-4a40-a185-24238e640fc8/av-un-appartement-proche-corniche-
1508,3044,2018-07-16T11:18:19,c7c2ebbc-1040-46d6-9055-10762f38fbd4,Appartement,Apparemment,"Sfax, Autres villes",Appartements,m²,3.0,,0.0,Avendre des appartment s+2 à côté de lycée et de l'école bou3asida,https://www.tayara.tn/listings/appartements-2/c7c2ebbc-1040-46d6-9055-10762f38fbd4/apparemment
1509,3048,2018-07-16T11:17:51,c78a042e-c328-45b7-aeee-0174e65eacfe,Appartement,Un Appartement De 71 M² À 105.000 Dt À Hammamet Nord,"Nabeul, Hammamet Nord",Appartements,m²,1.0,,105000.0,"Ce coquet appartement se trouve dans une résidence conviviale et sécurisée à Hammamet Nord. Son compartiment nuit abrite une chambre à coucher aux volumes généreux et une salle de douche, tandis que le compartiment jour dispose d'un séjour et d'une cuisine équipée et aménagée. Climatiseur et chauffage central sont disponibles. A 400 m de la plage.",https://www.tayara.tn/listings/appartements-2/c78a042e-c328-45b7-aeee-0174e65eacfe/un-appartement-de-71-m²-à-105-000-dt-à-hammamet-nord
1510,3049,2018-07-16T11:17:45,c772bcb1-154a-4559-b6a7-9bdd82e4dd4f,Appartement,Des Appartement Très Haut Standing,"Sfax, Autres villes",Appartements,m²,3.0,,0.0,"Vous avez envie d?un véritable chez-soi à Sfax ? Ou vous êtes à la recherche d?un investissement rentable ? L?équipe SPIG ne cesse de chercher la satisfaction optimale de ses clients en proposant des appartements S+2 et S+3 qui répondent à leurs besoins et leurs mode de vie. Le luxe, le confort thermique et acoustique, la sécurité et la bonne finition des travaux sont nos objectifs. Choisissez dès maintenant votre appartement de très haut standing et réservez-le sur plan dans votre résidence « GASSARA PALACE » situé à route Gremda km 5,5 dans un quartier chic, calme et près de toutes commodités. Pour plus d?informations, n?hésitez pas de nous contacter sur le 99 655 033 Vous êtes les bienvenue pour visiter notre appartement témoin #SPIG_2018 #GASSARA_PALACE",https://www.tayara.tn/listings/appartements-2/c772bcb1-154a-4559-b6a7-9bdd82e4dd4f/des-appartement-très-haut-standing
1511,3052,2018-07-16T11:17:05,c6f85b0c-0f2b-4212-8cf4-080cf639e077,Appartement,Appartement Ariella V476,"Nabeul, Hammamet",Appartements,m²,3.0,,180000.0,"APPARTEMENT ARIELLA V476 A vendre chez l'agence TPS IMMOBILIERE Hammamet, un magnifique appartement de rez de chaussé située dans un beau quartier de Hammamet. Il est composé d?un salon, cuisine aménagé bien équipée, salle d?eau, salle de bain, une suite parentale, deux chambres à coucher. La propriété dispose de climatiseur et de chauffage central. prix: les appartements S+2 à 155000MD Nos agents sont à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. Veuillez contacter Mme SIRINE sur ces numéros : 52080909, 52631000",https://www.tayara.tn/listings/appartements-2/c6f85b0c-0f2b-4212-8cf4-080cf639e077/appartement-ariella-v476
1512,3055,2018-07-16T11:16:33,c6b275a5-d772-4d8c-a512-0ed2afdb0654,Appartement,A Ne Pas Rate !!!!!!!!!!!,"Ariana, Ariana",Appartements,m²,1.0,,0.0,Pour plus d?info contactez votre conseillère en immobilier 51006957 Satisfaction garantie,https://www.tayara.tn/listings/appartements-2/c6b275a5-d772-4d8c-a512-0ed2afdb0654/a-ne-pas-rate-
1513,3056,2018-07-16T11:16:08,c6aff92b-0504-4f1d-888d-4f059e9c95b1,Appartement,Appartement Rdc S+2 À Cité El Habib,"Ben arous, Ezzahra",Appartements,m²,2.0,,130000.0,"ce appartement rez de chaussée est situé dans un quartier calme et prés de toutes commodités à ezzahra lycée , il est composé d'un spacieux salon, une cuisine agencée. la partie nuit loge deux chambres à coucher qui partagent une salle de bain. une grande véranda avec jardin et un garage est disponible.",https://www.tayara.tn/listings/appartements-2/c6aff92b-0504-4f1d-888d-4f059e9c95b1/appartement-rdc-s+2-à-cité-el-habib
1514,3058,2018-07-16T11:15:55,c65e20de-1bb1-413b-9e3a-a75f85ccdbf8,Appartement,Appartement À Yasmine Hammamet,"Nabeul, Hammamet",Appartements,m²,2.0,,205000.0,"Une très Bonne affaire chez CASA IMED Un appartement situé dans une résidence privée bien sécurisée à Hammamet Sud Zone touristique, résidentielle, chic et calme à 3 minutes de la plage Notre appartement situé en 1ére étage et possède : salon lumineuse, chambre à coucher, salle de bain, cuisine bien équipée et aménagée, balcon. Place parking au sous-sol Superficie : 97m² Document : Titre Bleu Prix : 205.000dt Pour tous autres renseignements contactez-nous : 27484791 Visite de biens disponible 7/7 Satisfaction garantie 27484791",https://www.tayara.tn/listings/appartements-2/c65e20de-1bb1-413b-9e3a-a75f85ccdbf8/appartement-à-yasmine-hammamet-
1515,3059,2018-07-16T11:15:33,c64dfad3-8c01-4dc6-9115-09b5f728c1c4,Appartement,Vente D'Un Appartement S+3 À Ain Zaghouan,"Tunis, L'aouina",Appartements,m²,3.0,,260000.0,Opportunity immobilière met à la vente un appartement s+3 très spacieux au troisième étage à Ain Zaghouan près de carrefour express Nous vous invitons à nous contacter pour une visite à prévoir à votre meilleure convenance en appelant le +216 25 48 99 97 frais de visite : 20 dt prix : 260.000 dt,https://www.tayara.tn/listings/appartements-2/c64dfad3-8c01-4dc6-9115-09b5f728c1c4/vente-d'un-appartement-s+3-à-ain-zaghouan
1516,3060,2018-07-16T11:15:23,c62633cc-f02e-45e9-9e0c-53b2d9736c16,Appartement,Un Occasion S+3 À Diar Soukra - Ain Zaghouen,"Tunis, L'aouina",Appartements,m²,4.0,,190000.0,"A vendre un appartement s+3 bien orienté au 2 ème étage dans une résidence sécurisée, gardée jour et nuit, double ascenseurs. l?appartement est composé d?un salon et salle à manger spacieux avec un balcon, 3 chambres à coucher avec des placards, cuisine avec les éléments et un séchoir, salle de bain plus salle d?eau. l?appartement est équipée d?un chauffage centrale plus place de parking sous sol. Contacter Sabrine au 50362627.",https://www.tayara.tn/listings/appartements-2/c62633cc-f02e-45e9-9e0c-53b2d9736c16/un-occasion-s+3-à-diar-soukra-ain-zaghouen
1517,3061,2018-07-16T11:14:47,c6135ea4-c837-4a47-b3b7-b696b89ac9ef,Appartement,Appartement Dans Une Résidence Gardée Avec Piscine Et Une Belle Vue Sur Mer,"Nabeul, Hammamet Nord",Appartements,m²,2.0,,291000.0,"Bonne Occasion à ne pas rater Agence Casa imed Hammamet met en vente un Appartement en 6éme étage dans une résidence gardée avec piscine et une belle vue sur mer à AFH de Hammamet Nord Notre appartement se compose d?un salon, 2 chambres à coucher, cuisine bien équipée, salle de bain, salle d?eau et balcon La Résidence équipé par : Deux accesseurs Chauffage centrale Menuiserie Aluminium et stores électriques Placard et dressings agencés Place de parking sous sol Superficie couvert : 109m² Prix : 291.500dt (TTC) Pour plus d?information n?hésiter pas de nous contacter sur : 27850312 Visite des biens disponible 7jrs/7jrs Satisfaction garantie",https://www.tayara.tn/listings/appartements-2/c6135ea4-c837-4a47-b3b7-b696b89ac9ef/appartement-dans-une-résidence-gardée-avec-piscine-et-une-belle-vue-sur-mer
1518,3063,2018-07-16T11:14:17,c58926df-1926-4591-87dd-6be4a8530a0d,Appartement,Nos Chers Clients Des Appartements Luxes Avec Prix Bas.,"Ariana, Ariana",Appartements,m²,1.0,,0.0,"Les sols de cuisine, salle d?eau et salle de bain seront revêtus en grés dans la masse, les portes d?entrée seront plaquées en hêtre. Menuiserie en bois (HDF). plus d'info 51006957",https://www.tayara.tn/listings/appartements-2/c58926df-1926-4591-87dd-6be4a8530a0d/nos-chers-clients-des-appartements-luxes-avec-prix-bas-
1519,3065,2018-07-16T11:14:05,c5798df4-b79b-4708-955d-9352ffdb94d7,Appartement,A V Une Bel Appartement Proche De Sindbad 00,"Nabeul, Hammamet",Appartements,m²,2.0,,175000.0,A vendre un appartement au plein centre ville à 200 m à la route principale dan un cartier calme avec bon voisinage Se compose d? un salon et deux chambres à coucher avec dressing et une kitchinette et un salle de bain Prix :175 md Superficie :80 m² Pour plus d?information merci de nous contacter :95041677,https://www.tayara.tn/listings/appartements-2/c5798df4-b79b-4708-955d-9352ffdb94d7/a-v-une-bel-appartement-proche-de-sindbad-00
1520,3067,2018-07-16T11:13:58,c55db4c3-927f-49bb-b13b-db1e033f143e,Appartement,Un Occasion S+3 À Diar Soukra - Ain Zaghouen,"Tunis, L'aouina",Appartements,m²,4.0,,190000.0,"FB.31 A vendre un appartement s+3 bien orienté au 2 ème étage dans une résidence sécurisée, gardée jour et nuit, double ascenseurs. L?appartement est composé d?un salon et salle à manger spacieux avec un balcon, 3 chambres à coucher avec des placards, cuisine avec les éléments et un séchoir, salle de bain plus salle d?eau. L?appartement est équipée d?un chauffage centrale plus place de parking sous sol. Contacter notre conseiller en immobilier Sabrine au 50362627. Agence Immobilière ARI.",https://www.tayara.tn/listings/appartements-2/c55db4c3-927f-49bb-b13b-db1e033f143e/un-occasion-s+3-à-diar-soukra-ain-zaghouen
1521,3074,2018-07-16T11:13:36,c597420c-6c03-4a9d-a958-50b4953106fb,Appartement,Appartements S+3 Et S+2 À Hammem Sousse,"Sousse, Hammam Sousse",Appartements,m²,2.0,,175000.0,"L?agence Xpert immobilier vous propose un appartement  S+2 haut standing dans une petite résidence nouvellement construite à hammam Sousse se compose d?une cuisine aménagée et équipée avec séchoir, salon lumineux, deux chambres à coucher l?une avec terrasse, une salle d?eau avec cabinet de douche. Standing et équipements : Portes en bois noble. Revêtements en marbre de 1er choix. Revêtements mural avec faïence importé. Volet roulant en PVC Menuiserie extérieure en allu, double vitrage Chauffage centrale. Entrée sécurisée, vidéo phone, Prix : 175 000 TND Surface: 125m Pour plus des détails contactez l?agence 73 278 103 / 98763241",https://www.tayara.tn/listings/appartements-2/c597420c-6c03-4a9d-a958-50b4953106fb/appartements-s+3-et-s+2-à-hammem-sousse
1522,3075,2018-07-16T11:13:31,c5200b55-4942-4a12-ae41-e72842568cf8,Appartement,Appartement A Vendre,"Tunis, Cité Olympique",Appartements,m²,3.0,,0.0,appartement à vendre à cité olympique 1er étage s+3 GAZ de ville avec titre bleu 2018 contacter 54501673,https://www.tayara.tn/listings/appartements-2/c5200b55-4942-4a12-ae41-e72842568cf8/appartement-a-vendre
1523,3076,2018-07-16T11:13:30,c58926df-1926-4591-87dd-6be4a8530a0d,Appartement,Nos Chers Clients Des Appartements Luxes Avec Prix Bas.,"Ariana, Ariana",Appartements,m²,1.0,,0.0,"Les sols de cuisine, salle d?eau et salle de bain seront revêtus en grés dans la masse, les portes d?entrée seront plaquées en hêtre. Menuiserie en bois (HDF). plus d'info 51006957",https://www.tayara.tn/listings/appartements-2/c58926df-1926-4591-87dd-6be4a8530a0d/nos-chers-clients-des-appartements-luxes-avec-prix-bas-
1524,3077,2018-07-16T11:13:24,c516cfe3-22af-4fb4-bbf5-c254b1ad19cc,Appartement,Studio Bled,"Nabeul, Hammamet Centre",Appartements,m²,1.0,,0.0,"Studio à vendre en plein centre ville de Hammamet, S+1 avec une terrasse commune avec une vue de mer. Prix 120.000dt.",https://www.tayara.tn/listings/appartements-2/c516cfe3-22af-4fb4-bbf5-c254b1ad19cc/studio-bled
1525,3082,2018-07-16T11:12:15,c4b59b3d-f99f-4fab-944d-4453560a3ceb,Appartement,Résidence Le Radisson (Réf: V775),"Nabeul, Hammamet",Appartements,m²,2.0,,490000.0,"Résidence Le RADISSON (Réf: V775) A vendre chez l'agence TPS Immobilière Hammamet, un nouvel ensemble résidentiel situé au niveau de la zone touristique Nord d?Hammamet avec des superbes vue sur mer, proche d?Hôtel Aziza et à 200m de la plage. De type R 3, la résidence offre des appartements de type S+1, S+2 et S+3. Les appartements disponibles sont de type S+2 : Au rez de chaussée, on trouve deux appartements encore disponibles : - Un appartement de 126.66m² vendable avec 94.25m² de jardin. Prix : 570 000DT. - Un appartement de 119.40m² vendable avec 169.40m² de jardin. Prix : 630 000DT. Au 1er étage : il y a deux appartements encore disponibles : - Un appartement de 134.44m² vendable. Prix : 490 000DT. - Un appartement de 144.35m² vendable. Prix : 510 000DT. Au 2ème étage : il y a deux appartements encore disponibles : - Un appartement de 134.56m² vendable. Prix : 490 000DT. - Un appartement de 144.35m² vendable. Prix : 520 000DT. Au 3ème étage : il nous reste qu?un seul appartement disponible: - Un appartement de 175.99m² vendable. Prix : 630 000DT. Des matériaux raffinés, bois noble, sanitaire de qualité ont étaient utilisés pour la finition du projet. Etat actuel : dernière étape de finition. Les prix affiches comprennent le prix d?une place de parking au sous-sol. Veuillez contacter Mme Nesrine: 28605016 /52631000",https://www.tayara.tn/listings/appartements-2/c4b59b3d-f99f-4fab-944d-4453560a3ceb/résidence-le-radisson (réf:-v775)
1526,3084,2018-07-16T11:11:55,c4860d09-1d49-40de-8436-df880f7984ee,Appartement,Appartement Haut Standing,"Nabeul, Nabeul",Appartements,m²,3.0,,230000.0,"A vendre des appartements s+2 haut standing ( climatiseé ,chouffage central , marbre ,plafond , double vitrage ,bois acajou ) au plein centre ville de nabeul sis dans une immeuble propre , calme gardée jour et nuit .contacter 98664171",https://www.tayara.tn/listings/appartements-2/c4860d09-1d49-40de-8436-df880f7984ee/appartement-haut-standing-
1527,3092,2018-07-16T11:11:04,c4033884-e68d-494c-82e5-f70e3f2908cb,Appartement,A Vendre ? S+1 De 71M² À Afh Mrezgua Nv10272,"Nabeul, Mrezga",Appartements,m²,1.0,,0.0,"Cet appartement se situe au premier, deuxième ou quatrième étage d?une dans une nouvelle résidence encours de construction. La résidence jouit d?une architecture contemporaine. L?entrée de l?appartement donne sur un salon revêtu en grès dans la masse. Il est complété par un balcon. Une cuisine américaine est aménagée. Une chambre à coucher est meublée par un dressing. Une salle de douche est disponible. L?appartement est entièrement climatisé et chauffé. Une place parking est disponible sur la demande.",https://www.tayara.tn/listings/appartements-2/c4033884-e68d-494c-82e5-f70e3f2908cb/a-vendre-?-s+1-de-71m²-à-afh-mrezgua-nv10272
1528,3093,2018-07-16T11:10:56,c4033884-e68d-494c-82e5-f70e3f2908cb,Appartement,A Vendre ? S+1 De 71M² À Afh Mrezgua Nv10272,"Nabeul, Mrezga",Appartements,m²,1.0,,0.0,"Cet appartement se situe au premier, deuxième ou quatrième étage d?une dans une nouvelle résidence encours de construction. La résidence jouit d?une architecture contemporaine. L?entrée de l?appartement donne sur un salon revêtu en grès dans la masse. Il est complété par un balcon. Une cuisine américaine est aménagée. Une chambre à coucher est meublée par un dressing. Une salle de douche est disponible. L?appartement est entièrement climatisé et chauffé. Une place parking est disponible sur la demande.",https://www.tayara.tn/listings/appartements-2/c4033884-e68d-494c-82e5-f70e3f2908cb/a-vendre-?-s+1-de-71m²-à-afh-mrezgua-nv10272
1529,3102,2018-07-16T11:09:59,c37e04e1-071a-45a9-951a-b989a9fd9a5f,Appartement,A Vendre : Bel Appartement Pieds Dans L'Eau À Maison De La Mer Marina Kantaoui,"Sousse, Kantaoui",Appartements,m²,2.0,,420000.0,"À vendre un très bel appartement au 2 eme étage avec vue tres engagée et imprenable sur La mer dans le port de Kantaoui ( maison de la mer ) sécurisée et bien gardée, L'appartement d'une superficie de 80m2 comprend un salon avec balcon et terrasse offrant une très belle vue sur mer deux chambres une salon, Une cuisine totalement équipée, une salle de douche, Climatiseurs...",https://www.tayara.tn/listings/appartements-2/c37e04e1-071a-45a9-951a-b989a9fd9a5f/a-vendre-:-bel-appartement-pieds-dans-l'eau-à-maison-de-la-mer-marina-kantaoui
1530,3103,2018-07-16T11:09:49,c37c4af9-d492-4459-87f4-b06296e43212,Appartement,A Vendre ? S+1 De 85 M² À Afh Mrezgua Nv1043,"Nabeul, Mrezga",Appartements,m²,1.0,,0.0,"L?agence immobilière SELECT PRO-IMMO vous propose un appartement de haut standing à vendre à AFH Mrezgua Nabeul dans une résidence gardée. Il est composé d?un salon, une chambre à coucher, une terrasse, un séchoir, une cuisine aménagée et équipée, une salle de bain. Il est équipé de chauffage central, climatiseur, des portes en bois massif, du marbre blanc d?Italie. A l?extérieur, on trouve une piscine collective, une place parking.",https://www.tayara.tn/listings/appartements-2/c37c4af9-d492-4459-87f4-b06296e43212/a-vendre-?-s+1-de-85-m²-à-afh-mrezgua-nv1043
1531,3107,2018-07-16T11:09:02,c2c3d517-2ab4-43b4-b8fa-f95369f551f5,Appartement,Appartement S4 À Vendre À Cité Ennasr,"Ariana, Ennasr",Appartements,m²,4.0,,520000.0,"A VENDRE : appartement s4 ? ?Emplacement : Cité Ennasr ?Etat : bon état ?Superficie : 300m2 ?Étage : 3ème étage sans ascenseur ?Typologie : s+4 ?Composition : ?terrasse 80m2 ??Salon. ??Cuisine équipée de hotte ,plaque et four...séchoir ??Salle d'eau invités. ?suite parentale ??trois chambres à coucher. ??Salle de bain commune. ??Chauffage central. ??Climatisation centrale. ??Place de parking ??Prix 520000 dt?? Pour plus d'informations, veuillez contacter le 52910514",https://www.tayara.tn/listings/appartements-2/c2c3d517-2ab4-43b4-b8fa-f95369f551f5/appartement-s4-à-vendre-à-cité-ennasr
1532,3108,2018-07-16T11:08:55,c2a81df2-7f2f-4378-832a-7e71dfc4c632,Appartement,Appartement S+3,"Ariana, Autres villes",Appartements,m²,3.0,,0.0,"*********Emplacement: Nourjaafer-Ariana ********Description : situe a nour jaafer prés 3 km ,Ariana soghra le pole technologique el ghazella et tous les universités privées ( Esprit,Tekup,sesame,time ) . *******4éme étage : (sans ascenseur ) ******Composition :une salon ,3 chambres a coucher ,salle de bain , cuisine *****une place parking ****gaz de ville ***la résidence est gardée. **Rq (frais syndic est inclus dans le prix de loyer ) visite sous rendez-vous vous êtes les bienvenus,Tél:55394585 *station de bus 527 ===> centre ville Tunis station de bus 35 ===> 10 décembre Ariana.",https://www.tayara.tn/listings/appartements-2/c2a81df2-7f2f-4378-832a-7e71dfc4c632/appartement-s+3
1533,3110,2018-07-16T11:08:40,c26a5c4d-480a-4654-886e-b592132e7eda,Appartement,À Vendre Appartement,"Tunis, Autres villes",Appartements,m²,3.0,,3.0,S+2 à laouina,https://www.tayara.tn/listings/appartements-2/c26a5c4d-480a-4654-886e-b592132e7eda/à-vendre-appartement-
1534,3111,2018-07-16T11:08:34,c264c83b-e613-499f-9143-7bc28f0fa544,Appartement,Appartement S4,"Tunis, L'aouina",Appartements,m²,4.0,,315000.0,"?À Vendre : ?Appartement S+4 à Laouina? ?Emplacement : cité el wahatte ?Superficie : 185 m². ?Typologie : S+4. ?Composition : ??Salon ??Cuisine équipée . 4 chambres à coucher . ??Salle de bain. ??Prix : 315000 Dinars?? Pour plus d'Informations, veuillez contacter le 94 293 777",https://www.tayara.tn/listings/appartements-2/c264c83b-e613-499f-9143-7bc28f0fa544/appartement-s4
1535,3112,2018-07-16T11:08:33,c225bdcc-ed99-4ac8-9338-7c8c0389f7bc,Appartement,Appartement En Rc Dans Une Résidence Gardée Avec Piscine À Afh De Hammamet Nor,"Nabeul, Hammamet Nord",Appartements,m²,2.0,,296800.0,"Bonne Occasion à ne pas rater Agence Casa imed Hammamet met en vente un Appartement en RC dans une résidence gardée avec piscine à AFH de Hammamet Nord Notre appartement se compose d?un salon, 2 chambres à coucher, cuisine bien équipée, salle de bain, salle d?eau et un coquet jardin La Résidence équipé par : Deux accesseurs Chauffage centrale Menuiserie Aluminium et stores électriques Placard et dressings agencés Place de parking sous sol Superficie couvert : 109m² Superficie jardin : 12m² Prix : 296.800Dt (TTC) Pour plus d?information n?hésiter pas de nous contacter sur : 27850312 Visite des biens disponible 7jrs/7jrs Satisfaction garantie",https://www.tayara.tn/listings/appartements-2/c225bdcc-ed99-4ac8-9338-7c8c0389f7bc/appartement-en-rc-dans-une-résidence-gardée-avec-piscine-à-afh-de-hammamet-nor
1536,3113,2018-07-16T11:08:27,c2240218-6d98-468d-b69a-6431c3419661,Appartement,Appartement S+2 À La Nouvelle Medina 3,"Ben arous, Medina Jedida",Appartements,m²,2.0,,140000.0,"Cet appartement au première étage se situe dans un quartier calme et prés de toutes commodités à la Nouvelle Medina 3. Il se compose d'un grand salon avec balcon, une cuisine équipé avec séchoir et la partie nuit loge les deux chambres à coucher qui partagent une salle de bain dont une avec placards. Chauffage centrale et place de parking sont disponible.",https://www.tayara.tn/listings/appartements-2/c2240218-6d98-468d-b69a-6431c3419661/appartement-s+2-à-la-nouvelle-medina-3
1537,3114,2018-07-16T11:08:27,c2624eaf-8f9a-4744-9b9d-e6b706508b6e,Appartement,Appartement Luxe,"Nabeul, Hammamet",Appartements,m²,2.0,,296800.0,"Bonne Occasion à ne pas rater Agence Casa imed Hammamet met en vente un Appartement en RC dans une résidence gardée avec piscine à AFH de Hammamet Nord Notre appartement se compose d?un salon, 2 chambres à coucher, cuisine bien équipée, salle de bain, salle d?eau et un coquet jardin La Résidence équipé par : ? Deux accesseurs ? Chauffage centrale ? Menuiserie Aluminium et stores électriques ? Placard et dressings agencés ? Place de parking sous sol Superficie couvert : 109m² Superficie jardin : 12m² Prix : 296.800Dt (TTC) Pour plus d?information n?hésiter pas de nous contacter sur : 90 706 552 Visite des biens disponible 7jrs/7jrs Satisfaction garantie",https://www.tayara.tn/listings/appartements-2/c2624eaf-8f9a-4744-9b9d-e6b706508b6e/appartement-luxe
1538,3115,2018-07-16T11:08:20,c2101f98-135d-49fa-99af-14ab43703f2f,Appartement,Un Appartement S+2 De 117 M² À Rades Forêt,"Ben arous, Radès",Appartements,m²,2.0,,124000.0,Cet appartement est situé dans une résidence calme et gardée .L'entrée donne sur un hall qui dessert un salon lumineux grâce à un balcon . La cuisine est aménagée et ouvre sur un séchoir. La partie nuit abrite deux chambres à coucher partageant une salle de bain. Une place de parking est disponible .,https://www.tayara.tn/listings/appartements-2/c2101f98-135d-49fa-99af-14ab43703f2f/un-appartement-s+2-de-117-m²-à-rades-forêt-
